Agent Number	Agent Type	Birth	Parent1	Parent2	Death	Children	Sexual Pregnancies	Steps	Turns	Agent Bumps	Rock Bumps	PD Reward	PD Temptation	PD Sucker	PD Punishment	boundNorth	boundEast	boundSouth	boundWest	Energy Gained My Food	Energy Gained Other Food	Energy Gained Agents	Energy Lost Movement	Energy Lost Reproduction
0	1	0	-1	-1	12	1	1	12	0	1	0	0	0	0	0	48	36	59	6	0	0	0	14	1000
0	1	0	-1	-1	24	1	1	7	15	3	0	0	0	0	0	40	18	43	16	0	5	0	68	1000
0	1	0	-1	-1	19	3	1	7	8	5	0	0	0	0	0	51	14	53	10	0	0	0	25	1000
0	1	0	-1	-1	13	1	1	6	7	1	0	0	0	0	0	47	38	50	37	0	5	0	135	1000
0	1	0	-1	-1	96	2	1	19	25	53	0	0	0	0	0	38	20	44	11	200	20	0	410	1000
0	1	0	-1	-1	266	2	1	7	13	247	0	0	0	0	0	8	41	15	41	0	0	0	654	1000
0	1	0	-1	-1	25	3	1	5	15	6	0	0	0	0	0	40	56	42	54	0	0	0	132	1000
0	1	0	-1	-1	475	2	0	55	158	263	0	0	0	0	0	11	59	20	0	600	85	0	1319	0
0	1	0	-1	-1	52	2	1	10	8	35	0	0	0	0	0	44	41	48	38	0	5	0	288	1000
0	1	0	-1	-1	37	2	1	22	10	6	0	0	0	0	0	4	31	22	29	0	15	0	484	1000
0	1	0	-1	-1	234	6	1	31	60	144	0	0	0	0	0	40	57	47	49	1000	25	0	999	1000
0	1	0	-1	-1	17	1	1	10	7	1	0	0	0	0	0	15	46	23	44	0	0	0	219	1000
0	1	0	-1	-1	360	4	1	3	10	348	0	0	0	0	0	4	26	5	25	0	0	0	769	1000
0	1	0	-1	-1	14	2	1	4	10	1	0	0	0	0	0	2	27	6	27	0	5	0	96	1000
0	1	0	-1	-1	353	3	0	26	37	291	0	0	0	0	0	49	59	57	0	200	35	0	1105	0
0	1	0	-1	-1	62	4	1	25	30	8	0	0	0	0	0	27	34	36	27	0	25	0	571	1000
0	1	0	-1	-1	672	2	0	77	119	477	0	0	0	0	0	20	59	59	0	2000	100	0	2070	0
0	1	0	-1	-1	285	1	0	24	8	254	0	0	0	0	0	17	26	32	24	0	90	0	1020	0
