Agent Number	Agent Type	Birth	Parent1	Parent2	Death	Children	Sexual Pregnancies	Steps	Turns	Agent Bumps	Rock Bumps	PD Reward	PD Temptation	PD Sucker	PD Punishment	boundNorth	boundEast	boundSouth	boundWest	Energy Gained My Food	Energy Gained Other Food	Energy Gained Agents	Energy Lost Movement	Energy Lost Reproduction
0	1	0	-1	-1	568	4	2	80	150	339	0	0	0	0	0	53	47	59	4	3000	35	0	1408	2000
0	1	0	-1	-1	799	6	2	69	173	558	0	0	0	0	0	1	13	17	6	4200	15	0	1358	2000
0	1	0	-1	-1	622	0	0	27	31	565	0	0	0	0	0	25	4	41	1	1000	5	0	1188	0
0	1	0	-1	-1	43	1	1	19	13	12	0	0	0	0	0	38	10	53	8	0	5	0	56	1000
0	1	0	-1	-1	35	1	1	12	20	4	0	0	0	0	0	45	21	46	13	0	5	0	200	1000
0	1	0	-1	-1	20	2	1	10	9	2	0	0	0	0	0	38	29	45	29	0	0	0	223	1000
0	1	0	-1	-1	28	1	1	23	4	2	0	0	0	0	0	46	30	53	14	0	0	0	431	1000
0	1	0	-1	-1	36	2	1	11	22	4	0	0	0	0	0	28	57	35	55	0	5	0	261	1000
0	1	0	-1	-1	11	1	1	7	4	1	0	0	0	0	0	20	22	25	20	0	0	0	153	1000
0	1	0	-1	-1	436	0	0	36	89	312	0	0	0	0	0	35	43	59	10	600	80	0	1389	0
0	1	0	-1	-1	26	1	1	14	7	6	0	0	0	0	0	45	14	50	8	0	0	0	33	1000
0	1	0	-1	-1	941	5	1	157	245	540	0	0	0	0	0	35	49	59	12	7200	205	0	3362	1000
0	1	0	-1	-1	69	3	1	4	56	10	0	0	0	0	0	56	42	57	40	0	10	0	160	1000
0	1	0	-1	-1	66	2	1	14	31	22	0	0	0	0	0	0	59	6	0	200	0	0	209	1000
0	1	0	-1	-1	857	4	1	77	180	601	0	0	0	0	0	8	59	42	0	4200	30	0	1779	1000
0	1	0	-1	-1	20	1	1	10	6	5	0	0	0	0	0	0	46	5	16	0	0	0	146	1000
0	1	0	-1	-1	639	6	2	82	191	367	0	0	0	0	0	46	43	59	2	3400	70	0	1587	2000
0	1	0	-1	-1	396	3	1	43	77	277	0	0	0	0	0	3	21	13	14	1400	40	0	1234	1000
0	1	0	-1	-1	55	1	1	22	26	8	0	0	0	0	0	38	51	48	40	0	0	0	504	1000
0	1	0	-1	-1	144	2	1	1	3	141	0	0	0	0	0	30	1	31	1	200	0	0	286	1000
0	1	0	-1	-1	413	2	0	87	116	211	0	0	0	0	0	8	49	25	36	1400	190	0	2365	0
0	1	0	-1	-1	32	1	1	14	5	14	0	0	0	0	0	7	49	21	49	0	0	0	327	1000
0	1	0	-1	-1	71	1	1	28	18	26	0	0	0	0	0	41	57	59	22	0	15	0	658	1000
0	1	0	-1	-1	27	2	1	13	12	3	0	0	0	0	0	11	41	21	39	0	10	0	291	1000
0	1	0	-1	-1	43	1	1	1	11	32	0	0	0	0	0	49	26	50	26	0	0	0	96	1000
0	1	0	-1	-1	379	0	0	4	15	361	0	0	0	0	0	23	37	27	37	0	0	0	821	0
0	1	0	-1	-1	20	2	1	7	4	10	0	0	0	0	0	8	17	12	15	0	0	0	31	1000
