Agent Number	Agent Type	Birth	Parent1	Parent2	Death	Children	Sexual Pregnancies	Steps	Turns	Agent Bumps	Rock Bumps	PD Reward	PD Temptation	PD Sucker	PD Punishment	boundNorth	boundEast	boundSouth	boundWest	Energy Gained My Food	Energy Gained Other Food	Energy Gained Agents	Energy Lost Movement	Energy Lost Reproduction
0	1	0	-1	-1	12	1	1	3	6	4	0	0	0	0	0	18	58	19	57	0	0	0	77	1000
0	1	0	-1	-1	26	2	1	3	18	6	0	0	0	0	0	3	4	6	4	0	0	0	33	1000
0	1	0	-1	-1	224	1	0	36	58	131	0	0	0	0	0	14	25	28	23	0	85	0	1076	0
0	1	0	-1	-1	19	4	1	8	11	1	0	0	0	0	0	4	13	9	12	0	0	0	21	1000
0	1	0	-1	-1	11	1	1	7	2	3	0	0	0	0	0	17	37	23	37	0	0	0	155	1000
0	1	0	-1	-1	427	3	2	45	123	260	0	0	0	0	0	44	59	59	0	2400	25	0	1168	2000
0	1	0	-1	-1	90	1	1	14	3	74	0	0	0	0	0	0	50	4	14	0	0	0	385	1000
0	1	0	-1	-1	267	2	1	13	85	170	0	0	0	0	0	3	19	15	19	400	5	0	698	1000
0	1	0	-1	-1	94	3	2	14	26	55	0	0	0	0	0	19	15	26	8	1000	0	0	150	2000
0	1	0	-1	-1	16	2	1	3	2	12	0	0	0	0	0	52	2	54	1	0	0	0	29	1000
0	1	0	-1	-1	96	5	2	8	72	17	0	0	0	0	0	43	6	46	4	600	0	0	114	2000
0	1	0	-1	-1	13	2	1	10	3	1	0	0	0	0	0	42	56	49	54	0	0	0	215	1000
0	1	0	-1	-1	718	3	1	52	41	626	0	0	0	0	0	13	6	46	1	2600	15	0	1345	1000
0	1	0	-1	-1	73	1	1	14	14	46	0	0	0	0	0	42	30	44	24	0	0	0	400	1000
0	1	0	-1	-1	99	2	1	3	6	91	0	0	0	0	0	15	2	15	0	0	0	0	191	1000
0	1	0	-1	-1	26	4	1	8	13	6	0	0	0	0	0	29	22	34	20	0	0	0	193	1000
0	1	0	-1	-1	71	2	1	21	50	1	0	0	0	0	0	36	36	47	31	400	20	0	493	1000
0	1	0	-1	-1	22	2	1	6	7	10	0	0	0	0	0	21	0	26	0	0	0	0	33	1000
0	1	0	-1	-1	343	1	0	24	50	270	0	0	0	0	0	18	20	33	17	0	0	0	874	0
0	1	0	-1	-1	984	4	2	145	160	680	0	0	0	0	0	0	59	34	0	9400	190	0	2125	2000
0	1	0	-1	-1	75	4	1	7	15	54	0	0	0	0	0	29	31	35	30	0	0	0	270	1000
0	1	0	-1	-1	13	2	1	2	6	6	0	0	0	0	0	45	47	46	46	0	0	0	60	1000
0	1	0	-1	-1	66	3	1	15	37	15	0	0	0	0	0	27	19	32	13	0	5	0	162	1000
0	1	0	-1	-1	932	5	0	157	210	566	0	0	0	0	0	0	59	59	0	2800	4450	0	4439	0
0	1	0	-1	-1	206	2	0	78	110	19	0	0	0	0	0	37	36	57	26	600	180	0	1786	0
0	1	0	-1	-1	434	0	0	13	24	398	0	0	0	0	0	0	44	4	14	200	0	0	913	0
0	1	0	-1	-1	846	5	0	100	256	491	0	0	0	0	0	25	58	57	48	2200	2435	0	3338	0
0	1	0	-1	-1	31	1	1	5	5	22	0	0	0	0	0	49	52	53	52	0	0	0	154	1000
0	1	0	-1	-1	21	1	1	14	5	3	0	0	0	0	0	47	38	53	35	0	0	0	305	1000
0	1	0	-1	-1	21	2	1	3	4	15	0	0	0	0	0	49	27	51	27	0	0	0	97	1000
0	1	0	-1	-1	875	4	0	107	239	530	0	0	0	0	0	18	50	59	13	3400	810	0	2506	0
0	1	0	-1	-1	27	1	1	10	9	9	0	0	0	0	0	43	44	48	43	0	0	0	237	1000
0	1	0	-1	-1	13	1	1	7	6	1	0	0	0	0	0	5	59	6	0	0	0	0	55	1000
0	1	0	-1	-1	441	0	0	28	98	316	0	0	0	0	0	56	59	59	0	400	20	0	1118	0
0	1	0	-1	-1	23	2	1	6	14	4	0	0	0	0	0	20	59	24	0	0	0	0	68	1000
0	1	0	-1	-1	17	1	1	6	10	2	0	0	0	0	0	26	50	32	50	0	0	0	140	1000
0	1	0	-1	-1	20	2	1	5	13	3	0	0	0	0	0	50	24	51	23	0	5	0	124	1000
0	1	0	-1	-1	663	1	0	92	196	376	0	0	0	0	0	23	54	59	20	1800	1070	0	2880	0
0	1	0	-1	-1	24	1	1	10	14	1	0	0	0	0	0	2	35	3	28	0	0	0	226	1000
0	1	0	-1	-1	31	2	1	23	7	2	0	0	0	0	0	28	10	42	3	0	0	0	34	1000
0	1	0	-1	-1	19	3	1	7	9	4	0	0	0	0	0	20	37	24	35	0	0	0	164	1000
0	1	0	-1	-1	351	4	0	49	57	246	0	0	0	0	0	17	58	46	54	600	125	0	1578	0
0	1	0	-1	-1	17	2	1	5	9	4	0	0	0	0	0	34	38	35	36	0	0	0	122	1000
0	1	0	-1	-1	44	4	2	19	12	14	0	0	0	0	0	33	22	40	18	1200	5	0	439	2000
0	1	0	-1	-1	375	2	0	48	132	196	0	0	0	0	0	27	29	40	24	600	90	0	1532	0
0	1	0	-1	-1	80	3	1	10	14	57	0	0	0	0	0	11	3	18	2	0	0	0	138	1000
0	1	0	-1	-1	422	3	0	24	323	76	0	0	0	0	0	30	59	40	0	200	25	0	959	0
0	1	0	-1	-1	272	0	0	44	157	72	0	0	0	0	0	19	52	27	44	200	85	0	1225	0
0	1	0	-1	-1	24	1	1	12	12	1	0	0	0	0	0	5	17	7	7	0	0	0	26	1000
0	1	0	-1	-1	31	3	1	9	20	3	0	0	0	0	0	24	52	30	51	200	10	0	215	1000
0	1	0	-1	-1	156	2	2	10	44	103	0	0	0	0	0	18	6	22	5	1200	0	0	260	2000
0	1	0	-1	-1	306	2	0	18	16	273	0	0	0	0	0	0	37	14	7	0	0	0	900	0
0	1	0	-1	-1	68	2	1	4	39	26	0	0	0	0	0	34	54	35	52	0	0	0	175	1000
0	1	0	-1	-1	379	3	0	6	12	362	0	0	0	0	0	0	40	2	9	0	0	0	822	0
0	1	0	-1	-1	12	2	1	7	4	2	0	0	0	0	0	10	15	15	15	0	0	0	15	1000
0	1	0	-1	-1	23	1	1	7	7	10	0	0	0	0	0	56	35	59	5	0	0	0	114	1000
0	1	0	-1	-1	14	1	1	7	2	6	0	0	0	0	0	22	1	27	0	0	0	0	21	1000
0	1	0	-1	-1	713	5	1	74	231	409	0	0	0	0	0	13	9	26	3	2000	180	0	1123	1000
0	1	0	-1	-1	41	2	1	9	30	3	0	0	0	0	0	1	53	3	50	200	15	0	225	1000
0	1	0	-1	-1	22	2	1	9	4	10	0	0	0	0	0	29	28	31	21	0	0	0	213	1000
0	1	0	-1	-1	35	2	1	5	29	2	0	0	0	0	0	27	43	28	41	0	0	0	138	1000
0	1	0	-1	-1	360	1	1	6	199	156	0	0	0	0	0	35	25	38	25	0	0	0	637	1000
0	1	0	-1	-1	10	1	1	6	3	2	0	0	0	0	0	26	25	28	22	0	0	0	133	1000
0	1	0	-1	-1	24	1	1	14	8	3	0	0	0	0	0	19	59	27	57	200	5	0	308	1000
0	1	0	-1	-1	18	1	1	3	8	8	0	0	0	0	0	52	30	53	28	0	0	0	87	1000
0	1	0	-1	-1	180	4	2	33	73	75	0	0	0	0	0	32	7	45	0	1200	0	0	256	2000
0	1	0	-1	-1	50	3	1	14	31	6	0	0	0	0	0	56	50	59	19	0	35	0	337	1000
0	1	0	-1	-1	22	1	1	16	6	1	0	0	0	0	0	51	45	59	11	0	0	0	224	1000
