Agent Number	Agent Type	Birth	Parent1	Parent2	Death	Children	Sexual Pregnancies	Steps	Turns	Agent Bumps	Rock Bumps	PD Reward	PD Temptation	PD Sucker	PD Punishment	boundNorth	boundEast	boundSouth	boundWest	Energy Gained My Food	Energy Gained Other Food	Energy Gained Agents	Energy Lost Movement	Energy Lost Reproduction
0	1	0	-1	-1	21	1	1	8	12	2	0	0	0	0	0	47	21	50	20	0	0	0	184	1000
0	1	0	-1	-1	23	1	1	5	15	4	0	0	0	0	0	29	9	31	9	0	0	0	28	1000
0	1	0	-1	-1	23	1	1	19	4	1	0	0	0	0	0	47	39	48	21	0	0	0	405	1000
0	1	0	-1	-1	372	1	1	2	7	364	0	0	0	0	0	49	36	50	35	0	0	0	777	1000
0	1	0	-1	-1	49	2	1	19	30	1	0	0	0	0	0	17	54	24	50	0	0	0	431	1000
0	1	0	-1	-1	26	1	1	17	9	1	0	0	0	0	0	12	46	17	43	0	0	0	368	1000
0	1	0	-1	-1	14	2	1	3	6	6	0	0	0	0	0	55	26	58	26	0	0	0	81	1000
0	1	0	-1	-1	41	3	1	4	12	26	0	0	0	0	0	13	26	13	23	0	0	0	148	1000
0	1	0	-1	-1	17	2	1	7	7	4	0	0	0	0	0	3	19	8	18	0	0	0	162	1000
0	1	0	-1	-1	13	3	1	3	3	8	0	0	0	0	0	32	32	34	31	0	0	0	82	1000
0	1	0	-1	-1	176	1	1	36	41	100	0	0	0	0	0	26	30	35	8	200	25	0	777	1000
0	1	0	-1	-1	439	5	2	81	121	238	0	0	0	0	0	0	54	23	11	3000	135	0	1838	2000
0	1	0	-1	-1	590	3	0	176	153	262	0	0	0	0	0	16	59	28	0	3400	245	0	3953	0
0	1	0	-1	-1	55	2	1	30	25	1	0	0	0	0	0	30	25	37	13	200	10	0	417	1000
0	1	0	-1	-1	946	1	0	236	238	473	0	0	0	0	0	0	59	27	0	7200	415	0	4380	0
0	1	0	-1	-1	40	3	1	21	16	4	0	0	0	0	0	53	34	58	29	200	5	0	465	1000
0	1	0	-1	-1	16	3	1	8	8	1	0	0	0	0	0	10	17	11	11	0	0	0	18	1000
0	1	0	-1	-1	18	1	1	7	9	3	0	0	0	0	0	30	12	34	11	0	0	0	22	1000
0	1	0	-1	-1	15	1	1	9	5	2	0	0	0	0	0	42	47	45	41	0	0	0	198	1000
0	1	0	-1	-1	222	2	0	34	64	125	0	0	0	0	0	3	39	17	32	0	40	0	1028	0
0	1	0	-1	-1	548	4	2	58	80	411	0	0	0	0	0	5	25	17	0	2800	25	0	1260	2000
0	1	0	-1	-1	13	1	1	3	10	1	0	0	0	0	0	39	48	40	47	0	0	0	75	1000
0	1	0	-1	-1	51	1	1	14	13	25	0	0	0	0	0	30	51	33	48	0	5	0	357	1000
0	1	0	-1	-1	325	2	1	10	27	289	0	0	0	0	0	0	48	3	15	400	15	0	775	1000
0	1	0	-1	-1	1000	3	2	364	288	348	0	0	0	0	0	10	59	57	0	17000	485	0	4828	2000
0	1	0	-1	-1	988	2	0	214	196	579	0	0	0	0	0	21	59	47	0	8400	350	0	4208	0
0	1	0	-1	-1	530	2	0	27	70	434	0	0	0	0	0	0	59	3	0	800	45	0	1365	0
0	1	0	-1	-1	13	1	1	9	4	1	0	0	0	0	0	41	55	48	53	0	10	0	195	1000
0	1	0	-1	-1	69	1	1	34	31	5	0	0	0	0	0	6	55	26	49	0	0	0	755	1000
0	1	0	-1	-1	281	0	0	39	66	177	0	0	0	0	0	43	29	48	13	200	15	0	1139	0
0	1	0	-1	-1	42	3	2	18	20	5	0	0	0	0	0	14	11	20	4	600	0	0	48	2000
0	1	0	-1	-1	25	1	1	12	13	1	0	0	0	0	0	41	19	45	13	0	0	0	187	1000
0	1	0	-1	-1	991	3	0	185	147	660	0	0	0	0	0	7	59	49	0	10400	295	0	4132	0
0	1	0	-1	-1	594	1	0	32	91	472	0	0	0	0	0	0	59	6	29	1400	15	0	1707	0
0	1	0	-1	-1	21	3	1	7	10	5	0	0	0	0	0	37	45	39	41	0	0	0	167	1000
0	1	0	-1	-1	21	2	1	13	8	1	0	0	0	0	0	29	19	34	13	0	0	0	123	1000
0	1	0	-1	-1	14	2	1	3	10	2	0	0	0	0	0	36	30	36	27	0	0	0	77	1000
