Agent Number	Agent Type	Birth	Parent1	Parent2	Death	Children	Sexual Pregnancies	Steps	Turns	Agent Bumps	Rock Bumps	PD Reward	PD Temptation	PD Sucker	PD Punishment	boundNorth	boundEast	boundSouth	boundWest	Energy Gained My Food	Energy Gained Other Food	Energy Gained Agents	Energy Lost Movement	Energy Lost Reproduction
0	1	0	-1	-1	23	1	1	1	20	3	0	0	0	0	0	49	20	50	20	0	0	0	47	1000
0	1	0	-1	-1	19	2	1	5	12	3	0	0	0	0	0	29	9	31	6	0	0	0	23	1000
0	1	0	-1	-1	66	3	2	15	27	25	0	0	0	0	0	48	22	51	11	1000	0	0	212	2000
0	1	0	-1	-1	63	2	1	13	46	5	0	0	0	0	0	43	36	49	32	0	0	0	329	1000
0	1	0	-1	-1	48	2	1	13	32	4	0	0	0	0	0	12	50	19	48	0	10	0	313	1000
0	1	0	-1	-1	88	4	1	28	57	4	0	0	0	0	0	11	47	19	43	600	45	0	653	1000
0	1	0	-1	-1	28	1	1	12	12	5	0	0	0	0	0	49	26	58	26	0	0	0	274	1000
0	1	0	-1	-1	18	2	1	4	10	5	0	0	0	0	0	13	24	14	22	0	5	0	104	1000
0	1	0	-1	-1	138	2	2	37	91	11	0	0	0	0	0	4	19	10	11	1400	0	0	430	2000
0	1	0	-1	-1	20	2	1	6	14	1	0	0	0	0	0	34	31	38	29	0	5	0	142	1000
0	1	0	-1	-1	13	1	1	3	9	2	0	0	0	0	0	28	9	29	8	0	0	0	16	1000
0	1	0	-1	-1	34	3	1	12	21	2	0	0	0	0	0	20	11	25	7	0	0	0	37	1000
0	1	0	-1	-1	143	3	0	55	81	8	0	0	0	0	0	18	31	30	19	200	50	0	1252	0
0	1	0	-1	-1	14	1	1	5	9	1	0	0	0	0	0	34	13	34	9	0	15	0	16	1000
0	1	0	-1	-1	328	3	0	111	189	29	0	0	0	0	0	24	59	38	0	1400	260	0	2558	0
0	1	0	-1	-1	29	2	1	11	14	5	0	0	0	0	0	50	30	53	25	0	0	0	255	1000
0	1	0	-1	-1	304	5	2	71	203	31	0	0	0	0	0	10	59	25	0	2400	55	0	1356	2000
0	1	0	-1	-1	465	1	1	103	320	43	0	0	0	0	0	11	24	30	9	1600	35	0	1289	1000
0	1	0	-1	-1	16	1	1	6	10	1	0	0	0	0	0	43	43	45	41	0	0	0	138	1000
0	1	0	-1	-1	52	3	1	15	31	7	0	0	0	0	0	5	39	15	37	0	0	0	360	1000
0	1	0	-1	-1	53	1	1	5	39	10	0	0	0	0	0	15	59	17	0	0	5	0	164	1000
0	1	0	-1	-1	38	1	1	16	21	2	0	0	0	0	0	26	47	40	46	0	5	0	361	1000
0	1	0	-1	-1	28	1	1	9	19	1	0	0	0	0	0	31	49	33	45	0	15	0	210	1000
0	1	0	-1	-1	95	2	1	15	47	34	0	0	0	0	0	0	48	3	45	400	5	0	430	1000
0	1	0	-1	-1	996	10	2	335	567	95	0	0	0	0	0	33	59	58	0	15000	565	0	5252	2000
0	1	0	-1	-1	345	1	0	79	237	30	0	0	0	0	0	45	59	59	0	400	115	0	1376	0
0	1	0	-1	-1	999	2	0	229	593	178	0	0	0	0	0	0	59	8	0	14000	155	0	2718	0
0	1	0	-1	-1	24	2	1	3	17	5	0	0	0	0	0	41	55	42	53	0	0	0	90	1000
