Agent Number	Agent Type	Birth	Parent1	Parent2	Death	Children	Sexual Pregnancies	Steps	Turns	Agent Bumps	Rock Bumps	PD Reward	PD Temptation	PD Sucker	PD Punishment	boundNorth	boundEast	boundSouth	boundWest	Energy Gained My Food	Energy Gained Other Food	Energy Gained Agents	Energy Lost Movement	Energy Lost Reproduction
0	1	0	-1	-1	28	1	1	11	8	10	0	0	0	0	0	6	45	15	44	0	0	0	259	1000
0	1	0	-1	-1	14	2	1	9	5	1	0	0	0	0	0	15	41	21	38	0	0	0	196	1000
0	1	0	-1	-1	50	2	1	22	15	14	0	0	0	0	0	21	59	34	0	0	0	0	385	1000
0	1	0	-1	-1	616	3	0	12	17	588	0	0	0	0	0	10	2	20	0	1000	0	0	1205	0
0	1	0	-1	-1	363	1	0	8	38	318	0	0	0	0	0	13	51	15	47	0	0	0	842	0
0	1	0	-1	-1	419	3	1	8	334	78	0	0	0	0	0	15	30	18	27	0	10	0	658	1000
0	1	0	-1	-1	328	2	1	11	39	279	0	0	0	0	0	0	40	4	9	0	5	0	768	1000
0	1	0	-1	-1	20	2	1	9	10	2	0	0	0	0	0	36	55	43	53	0	5	0	203	1000
0	1	0	-1	-1	90	2	1	2	4	85	0	0	0	0	0	56	4	58	4	0	0	0	176	1000
0	1	0	-1	-1	351	2	1	4	0	348	0	0	0	0	0	7	2	11	2	0	0	0	700	1000
0	1	0	-1	-1	21	1	1	11	3	8	0	0	0	0	0	24	18	27	10	0	0	0	110	1000
0	1	0	-1	-1	15	2	1	8	7	1	0	0	0	0	0	46	31	53	30	0	0	0	177	1000
0	1	0	-1	-1	18	3	1	7	11	1	0	0	0	0	0	51	6	56	5	0	0	0	20	1000
0	1	0	-1	-1	61	1	1	22	8	32	0	0	0	0	0	17	13	31	6	0	0	0	94	1000
0	1	0	-1	-1	916	0	0	85	199	633	0	0	0	0	0	30	42	59	10	4600	50	0	2230	0
0	1	0	-1	-1	25	3	1	13	9	4	0	0	0	0	0	33	34	40	29	200	25	0	290	1000
0	1	0	-1	-1	27	2	1	4	3	21	0	0	0	0	0	11	44	14	43	0	0	0	129	1000
0	1	0	-1	-1	21	3	1	9	8	5	0	0	0	0	0	20	45	25	43	200	0	0	207	1000
0	1	0	-1	-1	65	3	1	27	17	22	0	0	0	0	0	7	49	15	38	0	0	0	628	1000
0	1	0	-1	-1	15	2	1	5	4	7	0	0	0	0	0	22	55	27	55	0	0	0	123	1000
0	1	0	-1	-1	296	2	1	23	33	241	0	0	0	0	0	55	40	59	8	800	0	0	718	1000
0	1	0	-1	-1	58	1	1	9	44	6	0	0	0	0	0	9	25	13	23	0	5	0	245	1000
0	1	0	-1	-1	355	1	0	10	53	293	0	0	0	0	0	44	34	52	33	0	0	0	849	0
0	1	0	-1	-1	31	1	1	11	20	1	0	0	0	0	0	43	53	50	50	0	10	0	253	1000
0	1	0	-1	-1	71	4	1	17	22	33	0	0	0	0	0	19	23	29	22	400	15	0	445	1000
0	1	0	-1	-1	443	3	0	26	59	359	0	0	0	0	0	44	34	54	28	600	15	0	1323	0
0	1	0	-1	-1	263	1	1	5	10	249	0	0	0	0	0	0	30	4	30	0	5	0	613	1000
0	1	0	-1	-1	73	2	2	22	38	14	0	0	0	0	0	35	16	47	11	600	5	0	88	2000
0	1	0	-1	-1	18	2	1	8	7	4	0	0	0	0	0	44	17	49	17	0	5	0	23	1000
0	1	0	-1	-1	762	1	0	32	50	681	0	0	0	0	0	11	59	20	0	2000	5	0	1444	0
0	1	0	-1	-1	72	4	2	6	8	59	0	0	0	0	0	52	6	58	6	1000	0	0	132	2000
0	1	0	-1	-1	302	1	1	2	5	296	0	0	0	0	0	40	49	41	48	0	0	0	639	1000
0	1	0	-1	-1	318	1	0	16	15	288	0	0	0	0	0	35	43	42	40	0	35	0	927	0
0	1	0	-1	-1	74	2	1	4	18	53	0	0	0	0	0	58	36	59	6	0	0	0	168	1000
0	1	0	-1	-1	29	1	1	1	12	17	0	0	0	0	0	50	27	51	27	0	0	0	67	1000
0	1	0	-1	-1	59	1	1	13	12	35	0	0	0	0	0	35	37	46	35	0	20	0	355	1000
0	1	0	-1	-1	276	2	1	3	2	272	0	0	0	0	0	32	20	35	20	0	0	0	609	1000
0	1	0	-1	-1	34	1	1	8	25	2	0	0	0	0	0	51	18	53	17	0	10	0	77	1000
0	1	0	-1	-1	366	0	0	55	234	78	0	0	0	0	0	41	52	54	47	600	95	0	1545	0
0	1	0	-1	-1	351	2	0	11	37	304	0	0	0	0	0	8	57	14	52	0	20	0	876	0
0	1	0	-1	-1	694	8	1	70	136	489	0	0	0	0	0	43	23	57	10	2200	410	0	1484	1000
0	1	0	-1	-1	22	2	1	5	8	10	0	0	0	0	0	21	49	23	47	0	0	0	133	1000
