Agent Number	Agent Type	Birth	Parent1	Parent2	Death	Children	Sexual Pregnancies	Steps	Turns	Agent Bumps	Rock Bumps	PD Reward	PD Temptation	PD Sucker	PD Punishment	boundNorth	boundEast	boundSouth	boundWest	Energy Gained My Food	Energy Gained Other Food	Energy Gained Agents	Energy Lost Movement	Energy Lost Reproduction
0	1	0	-1	-1	14	2	1	2	10	3	0	0	0	0	0	49	21	50	20	0	0	0	58	1000
0	1	0	-1	-1	14	1	1	1	1	13	0	0	0	0	0	28	9	29	9	0	0	0	28	1000
0	1	0	-1	-1	49	1	1	21	27	2	0	0	0	0	0	44	23	50	21	0	0	0	472	1000
0	1	0	-1	-1	23	3	1	10	11	3	0	0	0	0	0	46	36	49	32	0	0	0	227	1000
0	1	0	-1	-1	102	2	0	47	49	7	0	0	0	0	0	15	50	36	38	0	50	0	1050	0
0	1	0	-1	-1	27	2	1	7	13	8	0	0	0	0	0	12	46	17	45	0	0	0	176	1000
0	1	0	-1	-1	12	1	1	5	7	1	0	0	0	0	0	56	29	58	26	0	0	0	114	1000
0	1	0	-1	-1	22	1	1	5	14	4	0	0	0	0	0	12	24	13	23	0	0	0	127	1000
0	1	0	-1	-1	15	1	1	3	8	5	0	0	0	0	0	8	21	8	18	0	0	0	81	1000
0	1	0	-1	-1	15	2	1	5	8	3	0	0	0	0	0	34	32	36	31	0	0	0	119	1000
0	1	0	-1	-1	10	2	1	4	4	3	0	0	0	0	0	26	8	28	6	0	0	0	14	1000
0	1	0	-1	-1	41	3	2	11	20	11	0	0	0	0	0	16	13	23	11	1000	0	0	53	2000
0	1	0	-1	-1	210	3	0	71	106	34	0	0	0	0	0	7	38	26	28	600	65	0	1665	0
0	1	0	-1	-1	33	3	1	5	6	23	0	0	0	0	0	32	16	34	13	0	0	0	57	1000
0	1	0	-1	-1	511	4	0	171	188	153	0	0	0	0	0	9	59	45	0	2800	330	0	3685	0
0	1	0	-1	-1	147	2	1	7	11	130	0	0	0	0	0	53	30	54	27	0	0	0	418	1000
0	1	0	-1	-1	11	3	1	1	4	7	0	0	0	0	0	10	12	10	11	0	0	0	19	1000
0	1	0	-1	-1	13	2	1	4	5	5	0	0	0	0	0	30	11	31	9	0	0	0	19	1000
0	1	0	-1	-1	28	1	1	11	16	2	0	0	0	0	0	45	43	50	41	0	0	0	251	1000
