Agent Number	Agent Type	Birth	Parent1	Parent2	Death	Children	Sexual Pregnancies	Steps	Turns	Agent Bumps	Rock Bumps	PD Reward	PD Temptation	PD Sucker	PD Punishment	boundNorth	boundEast	boundSouth	boundWest	Energy Gained My Food	Energy Gained Other Food	Energy Gained Agents	Energy Lost Movement	Energy Lost Reproduction
0	1	0	-1	-1	583	8	2	53	288	243	0	0	0	0	0	50	37	59	6	2800	15	0	1147	2000
0	1	0	-1	-1	23	2	1	12	11	1	0	0	0	0	0	28	9	30	2	0	0	0	25	1000
0	1	0	-1	-1	49	3	1	20	19	11	0	0	0	0	0	47	21	54	17	400	0	0	401	1000
0	1	0	-1	-1	24	1	1	9	12	4	0	0	0	0	0	49	36	50	28	0	0	0	209	1000
0	1	0	-1	-1	12	1	1	9	3	1	0	0	0	0	0	19	50	19	41	0	0	0	194	1000
0	1	0	-1	-1	32	2	1	13	14	6	0	0	0	0	0	12	46	17	41	0	0	0	299	1000
0	1	0	-1	-1	18	1	1	5	6	8	0	0	0	0	0	53	26	58	26	0	0	0	127	1000
0	1	0	-1	-1	12	2	1	4	6	3	0	0	0	0	0	13	24	15	23	0	0	0	96	1000
0	1	0	-1	-1	240	2	1	11	12	218	0	0	0	0	0	7	18	15	17	0	0	0	499	1000
0	1	0	-1	-1	13	2	1	4	7	3	0	0	0	0	0	32	31	34	29	0	0	0	97	1000
0	1	0	-1	-1	11	2	1	3	6	3	0	0	0	0	0	27	8	29	8	0	0	0	15	1000
0	1	0	-1	-1	21	2	1	8	9	5	0	0	0	0	0	23	11	26	10	0	0	0	27	1000
0	1	0	-1	-1	251	2	0	26	32	194	0	0	0	0	0	23	31	37	21	0	5	0	966	0
0	1	0	-1	-1	25	3	1	12	10	4	0	0	0	0	0	32	13	34	6	0	0	0	30	1000
0	1	0	-1	-1	231	0	0	32	51	149	0	0	0	0	0	24	58	31	48	0	35	0	1021	0
0	1	0	-1	-1	163	2	1	30	36	98	0	0	0	0	0	51	57	59	26	0	5	0	862	1000
0	1	0	-1	-1	20	1	1	3	17	1	0	0	0	0	0	8	11	10	10	0	0	0	22	1000
0	1	0	-1	-1	18	1	1	6	5	8	0	0	0	0	0	28	11	30	7	0	0	0	27	1000
0	1	0	-1	-1	33	1	1	12	15	7	0	0	0	0	0	41	41	45	34	0	5	0	281	1000
0	1	0	-1	-1	61	1	1	16	14	32	0	0	0	0	0	9	39	17	34	400	5	0	414	1000
0	1	0	-1	-1	225	3	0	31	20	175	0	0	0	0	0	5	59	16	0	0	20	0	1001	0
0	1	0	-1	-1	22	1	1	13	8	2	0	0	0	0	0	39	47	46	43	0	0	0	285	1000
0	1	0	-1	-1	139	1	1	10	21	109	0	0	0	0	0	31	48	34	44	0	0	0	449	1000
0	1	0	-1	-1	26	1	1	16	10	1	0	0	0	0	0	0	46	3	4	0	0	0	128	1000
0	1	0	-1	-1	161	6	2	35	103	24	0	0	0	0	0	55	39	59	5	1400	0	0	466	2000
0	1	0	-1	-1	750	7	1	96	276	379	0	0	0	0	0	45	59	59	0	3400	95	0	2050	1000
0	1	0	-1	-1	382	2	0	46	43	294	0	0	0	0	0	0	48	9	15	600	10	0	1437	0
0	1	0	-1	-1	40	2	1	16	20	5	0	0	0	0	0	40	55	41	41	0	0	0	366	1000
0	1	0	-1	-1	23	1	1	8	12	4	0	0	0	0	0	2	54	6	50	0	0	0	188	1000
0	1	0	-1	-1	682	6	2	116	311	256	0	0	0	0	0	39	59	54	0	3800	40	0	1779	2000
0	1	0	-1	-1	43	3	1	18	24	2	0	0	0	0	0	12	59	19	0	0	0	0	126	1000
0	1	0	-1	-1	12	1	1	2	5	6	0	0	0	0	0	44	14	45	13	0	0	0	19	1000
0	1	0	-1	-1	148	1	0	52	75	22	0	0	0	0	0	40	54	49	38	200	5	0	1211	0
0	1	0	-1	-1	259	3	0	65	150	45	0	0	0	0	0	6	42	22	28	600	55	0	1605	0
0	1	0	-1	-1	12	3	1	3	6	4	0	0	0	0	0	36	41	37	40	0	0	0	77	1000
0	1	0	-1	-1	317	3	1	10	45	263	0	0	0	0	0	30	13	31	4	0	0	0	581	1000
0	1	0	-1	-1	67	1	1	8	10	50	0	0	0	0	0	33	27	36	25	0	0	0	278	1000
0	1	0	-1	-1	38	5	1	1	12	26	0	0	0	0	0	38	33	39	33	0	0	0	85	1000
0	1	0	-1	-1	43	2	1	26	17	1	0	0	0	0	0	33	21	36	0	0	0	0	165	1000
0	1	0	-1	-1	110	2	1	21	69	21	0	0	0	0	0	0	59	7	0	400	0	0	452	1000
0	1	0	-1	-1	15	1	1	4	10	2	0	0	0	0	0	20	1	22	0	0	0	0	18	1000
0	1	0	-1	-1	207	5	1	22	35	151	0	0	0	0	0	56	35	59	5	0	0	0	719	1000
0	1	0	-1	-1	348	3	1	3	293	53	0	0	0	0	0	20	58	21	57	0	0	0	462	1000
0	1	0	-1	-1	743	4	0	161	374	209	0	0	0	0	0	4	59	26	0	3600	185	0	3393	0
0	1	0	-1	-1	18	2	1	5	12	2	0	0	0	0	0	25	12	27	9	0	0	0	21	1000
0	1	0	-1	-1	22	1	1	10	4	9	0	0	0	0	0	35	25	36	16	0	0	0	172	1000
0	1	0	-1	-1	68	2	1	24	27	18	0	0	0	0	0	29	59	35	0	200	0	0	207	1000
0	1	0	-1	-1	60	1	1	7	9	45	0	0	0	0	0	11	26	12	21	0	5	0	246	1000
0	1	0	-1	-1	11	1	1	5	6	1	0	0	0	0	0	20	7	23	5	0	0	0	13	1000
0	1	0	-1	-1	26	1	1	3	2	22	0	0	0	0	0	30	42	32	41	0	0	0	109	1000
0	1	0	-1	-1	97	4	0	47	45	6	0	0	0	0	0	48	57	59	21	0	20	0	1044	0
0	1	0	-1	-1	84	2	1	43	36	6	0	0	0	0	0	12	48	21	25	0	0	0	951	1000
0	1	0	-1	-1	188	2	1	13	9	167	0	0	0	0	0	15	53	24	50	0	0	0	616	1000
0	1	0	-1	-1	20	1	1	14	6	1	0	0	0	0	0	49	48	54	44	0	0	0	302	1000
0	1	0	-1	-1	12	1	1	6	3	4	0	0	0	0	0	27	31	28	26	0	0	0	137	1000
0	1	0	-1	-1	38	3	1	18	12	9	0	0	0	0	0	41	41	45	34	400	5	0	408	1000
0	1	0	-1	-1	11	1	1	7	4	1	0	0	0	0	0	5	51	9	48	0	0	0	153	1000
0	1	0	-1	-1	16	3	1	3	11	3	0	0	0	0	0	19	2	21	1	0	0	0	20	1000
0	1	0	-1	-1	18	1	1	4	13	2	0	0	0	0	0	35	40	38	39	0	0	0	101	1000
0	1	0	-1	-1	14	2	1	11	3	1	0	0	0	0	0	58	59	59	0	0	0	0	216	1000
0	1	0	-1	-1	24	2	1	5	8	12	0	0	0	0	0	37	39	40	38	0	0	0	137	1000
0	1	0	-1	-1	382	4	2	29	122	232	0	0	0	0	0	34	14	41	3	1800	0	0	615	2000
0	1	0	-1	-1	113	3	1	10	36	68	0	0	0	0	0	34	37	36	33	200	0	0	382	1000
0	1	0	-1	-1	24	1	1	10	14	1	0	0	0	0	0	44	45	45	41	0	0	0	226	1000
0	1	0	-1	-1	22	3	1	2	13	8	0	0	0	0	0	7	45	8	44	0	0	0	71	1000
0	1	0	-1	-1	34	1	1	24	10	1	0	0	0	0	0	33	54	45	48	0	0	0	516	1000
0	1	0	-1	-1	68	2	1	27	40	2	0	0	0	0	0	0	56	6	25	600	0	0	611	1000
0	1	0	-1	-1	154	4	1	9	43	103	0	0	0	0	0	15	24	17	20	0	0	0	438	1000
0	1	0	-1	-1	221	0	0	47	113	62	0	0	0	0	0	15	50	30	29	200	25	0	1224	0
0	1	0	-1	-1	86	1	1	39	46	2	0	0	0	0	0	50	47	59	17	0	5	0	849	1000
0	1	0	-1	-1	18	1	1	9	8	2	0	0	0	0	0	17	59	19	0	0	0	0	181	1000
0	1	0	-1	-1	23	1	1	11	12	1	0	0	0	0	0	46	55	48	46	0	5	0	245	1000
0	1	0	-1	-1	26	2	1	14	10	3	0	0	0	0	0	48	51	53	45	0	0	0	310	1000
0	1	0	-1	-1	54	3	1	28	13	14	0	0	0	0	0	17	42	24	23	0	0	0	629	1000
0	1	0	-1	-1	144	3	1	33	71	41	0	0	0	0	0	0	46	7	2	0	0	0	546	1000
0	1	0	-1	-1	36	3	1	12	20	5	0	0	0	0	0	31	52	40	51	200	5	0	282	1000
0	1	0	-1	-1	25	2	1	14	8	4	0	0	0	0	0	5	50	14	49	200	0	0	310	1000
0	1	0	-1	-1	22	2	1	4	10	9	0	0	0	0	0	32	23	33	20	0	0	0	112	1000
0	1	0	-1	-1	42	2	1	14	26	3	0	0	0	0	0	7	14	10	3	0	0	0	46	1000
0	1	0	-1	-1	22	2	1	7	14	2	0	0	0	0	0	31	11	32	8	0	0	0	25	1000
0	1	0	-1	-1	12	2	1	3	4	6	0	0	0	0	0	55	48	57	47	0	0	0	79	1000
0	1	0	-1	-1	224	5	0	49	106	70	0	0	0	0	0	32	42	42	37	200	70	0	1275	0
0	1	0	-1	-1	60	4	2	15	37	9	0	0	0	0	0	36	14	42	7	600	0	0	70	2000
0	1	0	-1	-1	129	2	2	24	62	44	0	0	0	0	0	8	12	14	9	800	0	0	174	2000
0	1	0	-1	-1	18	1	1	7	10	2	0	0	0	0	0	41	46	43	43	0	0	0	161	1000
0	1	0	-1	-1	255	4	0	26	35	195	0	0	0	0	0	10	23	20	18	0	20	0	971	0
0	1	0	-1	-1	36	1	1	13	19	5	0	0	0	0	0	4	2	10	0	0	0	0	42	1000
0	1	0	-1	-1	91	4	1	17	34	41	0	0	0	0	0	24	53	27	44	0	5	0	473	1000
0	1	0	-1	-1	469	3	0	46	139	285	0	0	0	0	0	39	39	53	35	1000	20	0	1675	0
0	1	0	-1	-1	941	6	0	147	449	346	0	0	0	0	0	12	29	37	3	5000	60	0	2048	0
0	1	0	-1	-1	12	1	1	6	6	1	0	0	0	0	0	34	13	35	11	0	0	0	14	1000
0	1	0	-1	-1	792	5	2	113	410	270	0	0	0	0	0	32	59	44	0	4600	130	0	2043	2000
0	1	0	-1	-1	17	2	1	6	8	4	0	0	0	0	0	16	42	17	39	0	10	0	142	1000
0	1	0	-1	-1	66	3	2	27	32	8	0	0	0	0	0	12	22	18	5	600	0	0	175	2000
0	1	0	-1	-1	98	1	1	12	17	70	0	0	0	0	0	48	59	52	54	200	0	0	409	1000
