Agent Number	Agent Type	Birth	Parent1	Parent2	Death	Children	Sexual Pregnancies	Steps	Turns	Agent Bumps	Rock Bumps	PD Reward	PD Temptation	PD Sucker	PD Punishment	boundNorth	boundEast	boundSouth	boundWest	Energy Gained My Food	Energy Gained Other Food	Energy Gained Agents	Energy Lost Movement	Energy Lost Reproduction
0	1	0	-1	-1	29	4	1	19	10	1	0	0	0	0	0	36	20	50	19	400	0	0	411	1000
0	1	0	-1	-1	10	2	1	3	5	3	0	0	0	0	0	29	11	30	9	0	0	0	14	1000
0	1	0	-1	-1	21	1	1	5	12	5	0	0	0	0	0	46	21	48	18	0	0	0	127	1000
0	1	0	-1	-1	49	2	1	26	19	5	0	0	0	0	0	44	47	51	36	0	0	0	575	1000
0	1	0	-1	-1	28	1	1	17	9	3	0	0	0	0	0	11	52	19	48	200	5	0	372	1000
0	1	0	-1	-1	64	2	1	19	22	24	0	0	0	0	0	6	55	12	45	0	5	0	469	1000
0	1	0	-1	-1	72	2	1	36	28	9	0	0	0	0	0	37	28	58	24	200	25	0	802	1000
0	1	0	-1	-1	19	1	1	3	15	2	0	0	0	0	0	12	23	13	22	0	0	0	82	1000
0	1	0	-1	-1	15	1	1	7	8	1	0	0	0	0	0	8	21	12	18	0	0	0	157	1000
0	1	0	-1	-1	64	2	1	25	29	11	0	0	0	0	0	20	33	34	31	0	0	0	576	1000
0	1	0	-1	-1	10	2	1	7	2	2	0	0	0	0	0	23	8	29	8	0	0	0	13	1000
0	1	0	-1	-1	209	5	2	58	91	61	0	0	0	0	0	3	21	23	11	1400	0	0	411	2000
0	1	0	-1	-1	229	3	0	37	119	74	0	0	0	0	0	7	32	23	27	0	50	0	1044	0
0	1	0	-1	-1	20	2	1	4	9	8	0	0	0	0	0	34	17	34	13	0	0	0	29	1000
0	1	0	-1	-1	169	0	0	42	87	41	0	0	0	0	0	17	59	27	0	0	15	0	1031	0
0	1	0	-1	-1	125	3	1	22	23	81	0	0	0	0	0	44	38	53	30	0	0	0	647	1000
0	1	0	-1	-1	14	2	1	2	3	10	0	0	0	0	0	10	11	11	10	0	0	0	25	1000
0	1	0	-1	-1	24	1	1	7	17	1	0	0	0	0	0	30	12	35	11	0	15	0	26	1000
0	1	0	-1	-1	23	1	1	5	14	5	0	0	0	0	0	43	41	46	41	0	0	0	129	1000
0	1	0	-1	-1	27	1	1	15	10	3	0	0	0	0	0	15	46	18	37	200	0	0	331	1000
0	1	0	-1	-1	19	3	1	5	9	6	0	0	0	0	0	14	59	16	0	0	0	0	66	1000
0	1	0	-1	-1	20	1	1	9	7	5	0	0	0	0	0	31	47	39	46	0	0	0	206	1000
0	1	0	-1	-1	33	5	1	13	10	11	0	0	0	0	0	24	52	31	48	0	0	0	305	1000
0	1	0	-1	-1	60	4	1	19	38	4	0	0	0	0	0	3	52	8	46	0	10	0	445	1000
0	1	0	-1	-1	37	4	2	15	17	6	0	0	0	0	0	46	12	57	8	600	0	0	44	2000
0	1	0	-1	-1	990	4	0	434	418	139	0	0	0	0	0	0	59	49	0	14000	615	0	8230	0
0	1	0	-1	-1	256	1	0	52	134	71	0	0	0	0	0	0	53	6	19	400	20	0	1368	0
0	1	0	-1	-1	37	1	1	20	12	6	0	0	0	0	0	27	59	41	0	200	0	0	424	1000
0	1	0	-1	-1	65	1	1	3	40	23	0	0	0	0	0	5	54	6	52	0	0	0	149	1000
0	1	0	-1	-1	608	1	0	216	265	128	0	0	0	0	0	0	54	46	11	4000	225	0	4477	0
0	1	0	-1	-1	25	5	1	5	17	4	0	0	0	0	0	12	4	15	4	0	0	0	30	1000
0	1	0	-1	-1	370	7	3	136	169	66	0	0	0	0	0	31	57	46	10	4200	200	0	2237	3000
0	1	0	-1	-1	135	3	0	44	71	21	0	0	0	0	0	22	56	49	53	0	15	0	1037	0
0	1	0	-1	-1	155	4	0	42	76	38	0	0	0	0	0	4	47	9	41	0	25	0	1034	0
0	1	0	-1	-1	20	1	1	7	6	8	0	0	0	0	0	37	42	39	41	0	0	0	169	1000
0	1	0	-1	-1	28	3	1	6	7	16	0	0	0	0	0	27	13	31	12	0	0	0	45	1000
0	1	0	-1	-1	142	0	0	76	58	9	0	0	0	0	0	4	31	36	20	600	55	0	1672	0
0	1	0	-1	-1	11	2	1	4	6	2	0	0	0	0	0	35	33	39	33	0	0	0	94	1000
0	1	0	-1	-1	27	1	1	9	8	11	0	0	0	0	0	33	27	36	21	0	0	0	219	1000
0	1	0	-1	-1	15	1	1	4	8	4	0	0	0	0	0	5	33	7	32	0	0	0	100	1000
0	1	0	-1	-1	10	1	1	2	7	2	0	0	0	0	0	22	59	22	0	0	0	0	53	1000
0	1	0	-1	-1	57	2	1	11	40	7	0	0	0	0	0	47	6	56	5	0	0	0	65	1000
0	1	0	-1	-1	67	5	2	21	32	15	0	0	0	0	0	21	59	28	0	1400	0	0	403	2000
0	1	0	-1	-1	142	1	0	46	69	28	0	0	0	0	0	4	30	8	14	0	10	0	1011	0
0	1	0	-1	-1	12	2	1	4	5	4	0	0	0	0	0	25	13	26	12	0	0	0	17	1000
0	1	0	-1	-1	67	2	1	36	21	11	0	0	0	0	0	11	29	35	25	0	0	0	799	1000
0	1	0	-1	-1	14	4	1	6	7	2	0	0	0	0	0	29	11	30	7	0	0	0	17	1000
0	1	0	-1	-1	20	1	1	9	9	3	0	0	0	0	0	10	26	13	23	0	0	0	204	1000
0	1	0	-1	-1	14	1	1	2	11	2	0	0	0	0	0	23	8	24	7	0	0	0	17	1000
0	1	0	-1	-1	11	2	1	4	6	2	0	0	0	0	0	30	44	30	41	0	0	0	94	1000
0	1	0	-1	-1	264	3	0	51	80	134	0	0	0	0	0	35	40	48	28	400	75	0	1419	0
0	1	0	-1	-1	55	2	1	16	30	10	0	0	0	0	0	2	50	13	47	0	0	0	386	1000
0	1	0	-1	-1	38	1	1	13	20	6	0	0	0	0	0	10	58	15	53	0	0	0	305	1000
0	1	0	-1	-1	31	1	1	29	2	1	0	0	0	0	0	25	48	54	48	600	0	0	613	1000
0	1	0	-1	-1	13	3	1	4	8	2	0	0	0	0	0	27	34	28	31	0	0	0	96	1000
0	1	0	-1	-1	31	1	1	11	8	13	0	0	0	0	0	43	41	46	37	200	5	0	265	1000
0	1	0	-1	-1	19	2	1	1	16	3	0	0	0	0	0	4	51	5	51	0	5	0	43	1000
0	1	0	-1	-1	45	4	1	17	18	11	0	0	0	0	0	14	8	21	1	0	5	0	57	1000
0	1	0	-1	-1	38	2	1	29	8	2	0	0	0	0	0	16	44	38	40	0	0	0	621	1000
0	1	0	-1	-1	40	2	1	16	24	1	0	0	0	0	0	56	59	58	0	200	40	0	242	1000
0	1	0	-1	-1	36	3	1	18	16	3	0	0	0	0	0	31	46	39	38	0	0	0	400	1000
0	1	0	-1	-1	33	2	1	18	12	4	0	0	0	0	0	36	24	39	14	0	0	0	258	1000
0	1	0	-1	-1	16	1	1	11	5	1	0	0	0	0	0	30	40	36	37	0	0	0	238	1000
0	1	0	-1	-1	16	2	1	3	9	5	0	0	0	0	0	45	45	47	44	0	0	0	82	1000
0	1	0	-1	-1	25	3	1	2	12	12	0	0	0	0	0	7	46	8	45	0	5	0	78	1000
0	1	0	-1	-1	24	2	1	17	7	1	0	0	0	0	0	34	56	37	50	200	0	0	366	1000
0	1	0	-1	-1	13	1	1	4	8	2	0	0	0	0	0	1	34	4	33	0	0	0	96	1000
0	1	0	-1	-1	51	2	1	27	24	1	0	0	0	0	0	0	59	16	0	0	0	0	533	1000
0	1	0	-1	-1	254	4	0	52	122	81	0	0	0	0	0	25	59	33	0	0	5	0	956	0
0	1	0	-1	-1	11	1	1	4	4	4	0	0	0	0	0	55	34	59	34	0	0	0	96	1000
0	1	0	-1	-1	20	1	1	8	8	5	0	0	0	0	0	14	6	17	1	0	0	0	26	1000
0	1	0	-1	-1	49	1	1	20	28	2	0	0	0	0	0	35	55	48	53	0	10	0	452	1000
0	1	0	-1	-1	42	1	1	28	13	2	0	0	0	0	0	27	54	50	51	0	0	0	605	1000
0	1	0	-1	-1	30	1	1	20	9	2	0	0	0	0	0	11	43	24	41	0	0	0	433	1000
0	1	0	-1	-1	62	3	1	19	31	13	0	0	0	0	0	5	54	9	46	0	0	0	456	1000
0	1	0	-1	-1	14	2	1	10	4	1	0	0	0	0	0	30	51	40	51	0	0	0	216	1000
0	1	0	-1	-1	73	2	1	10	42	22	0	0	0	0	0	5	53	8	50	200	0	0	296	1000
0	1	0	-1	-1	30	1	1	13	16	2	0	0	0	0	0	33	21	38	19	0	0	0	293	1000
0	1	0	-1	-1	384	3	1	107	171	107	0	0	0	0	0	0	22	17	7	1200	15	0	1032	1000
0	1	0	-1	-1	13	2	1	6	6	2	0	0	0	0	0	30	12	32	9	0	0	0	16	1000
0	1	0	-1	-1	28	1	1	15	10	4	0	0	0	0	0	44	50	57	48	0	5	0	333	1000
0	1	0	-1	-1	150	4	0	65	56	30	0	0	0	0	0	20	45	39	30	400	80	0	1481	0
0	1	0	-1	-1	29	1	1	14	14	2	0	0	0	0	0	41	25	42	14	0	0	0	232	1000
