Agent Number	Agent Type	Birth	Parent1	Parent2	Death	Children	Sexual Pregnancies	Steps	Turns	Agent Bumps	Rock Bumps	PD Reward	PD Temptation	PD Sucker	PD Punishment	boundNorth	boundEast	boundSouth	boundWest	Energy Gained My Food	Energy Gained Other Food	Energy Gained Agents	Energy Lost Movement	Energy Lost Reproduction
0	1	0	-1	-1	12	1	1	4	3	6	0	0	0	0	0	54	26	57	25	0	0	0	99	1000
0	1	0	-1	-1	32	1	1	19	12	2	0	0	0	0	0	46	45	53	33	400	0	0	415	1000
0	1	0	-1	-1	17	1	1	8	4	6	0	0	0	0	0	22	53	26	50	0	0	0	184	1000
0	1	0	-1	-1	334	1	1	4	13	318	0	0	0	0	0	31	20	32	18	0	0	0	733	1000
0	1	0	-1	-1	116	4	1	9	11	97	0	0	0	0	0	31	58	32	51	0	5	0	394	1000
0	1	0	-1	-1	931	6	2	101	172	659	0	0	0	0	0	33	59	59	0	5600	1265	0	2051	2000
0	1	0	-1	-1	15	2	1	8	7	1	0	0	0	0	0	54	45	57	43	0	0	0	177	1000
0	1	0	-1	-1	343	2	1	20	276	48	0	0	0	0	0	23	21	41	19	0	0	0	792	1000
0	1	0	-1	-1	34	1	1	5	19	11	0	0	0	0	0	50	23	53	22	0	0	0	146	1000
0	1	0	-1	-1	23	2	1	11	7	6	0	0	0	0	0	17	42	18	36	0	0	0	250	1000
0	1	0	-1	-1	127	3	1	24	41	63	0	0	0	0	0	33	43	52	39	600	55	0	671	1000
0	1	0	-1	-1	363	1	1	2	14	348	0	0	0	0	0	16	34	17	33	0	0	0	752	1000
0	1	0	-1	-1	47	4	1	11	31	6	0	0	0	0	0	39	57	43	53	0	5	0	274	1000
0	1	0	-1	-1	20	2	1	7	9	5	0	0	0	0	0	22	16	26	16	0	0	0	26	1000
0	1	0	-1	-1	877	2	0	143	172	563	0	0	0	0	0	5	59	59	0	4200	1795	0	4261	0
0	1	0	-1	-1	309	2	1	5	7	298	0	0	0	0	0	14	45	15	42	0	0	0	708	1000
0	1	0	-1	-1	489	1	0	39	53	398	0	0	0	0	0	49	45	59	8	1000	40	0	1648	0
0	1	0	-1	-1	56	5	1	20	18	19	0	0	0	0	0	45	54	52	46	0	5	0	476	1000
0	1	0	-1	-1	81	1	1	21	55	6	0	0	0	0	0	48	52	58	46	0	5	0	508	1000
0	1	0	-1	-1	15	2	1	7	4	5	0	0	0	0	0	30	9	35	8	0	0	0	21	1000
0	1	0	-1	-1	35	3	1	5	8	23	0	0	0	0	0	53	55	56	55	0	0	0	159	1000
0	1	0	-1	-1	185	2	1	2	0	184	0	0	0	0	0	43	57	45	57	0	0	0	410	1000
0	1	0	-1	-1	366	1	0	25	42	300	0	0	0	0	0	3	20	9	13	200	40	0	1087	0
0	1	0	-1	-1	36	6	1	11	19	7	0	0	0	0	0	17	46	21	43	0	0	0	264	1000
0	1	0	-1	-1	793	4	0	79	115	600	0	0	0	0	0	43	42	59	3	2400	590	0	2194	0
0	1	0	-1	-1	177	2	1	9	5	164	0	0	0	0	0	45	58	49	54	0	0	0	522	1000
0	1	0	-1	-1	23	3	1	7	16	1	0	0	0	0	0	0	45	5	43	0	0	0	165	1000
