Agent Number	Agent Type	Birth	Parent1	Parent2	Death	Children	Sexual Pregnancies	Steps	Turns	Agent Bumps	Rock Bumps	PD Reward	PD Temptation	PD Sucker	PD Punishment	boundNorth	boundEast	boundSouth	boundWest	Energy Gained My Food	Energy Gained Other Food	Energy Gained Agents	Energy Lost Movement	Energy Lost Reproduction
0	1	0	-1	-1	19	1	1	14	5	1	0	0	0	0	0	50	20	51	7	0	0	0	61	1000
0	1	0	-1	-1	12	2	1	7	5	1	0	0	0	0	0	28	9	29	4	0	0	0	14	1000
0	1	0	-1	-1	17	2	1	12	5	1	0	0	0	0	0	40	21	48	17	0	0	0	99	1000
0	1	0	-1	-1	16	1	1	4	5	8	0	0	0	0	0	49	36	51	36	0	0	0	105	1000
0	1	0	-1	-1	18	2	1	6	10	3	0	0	0	0	0	19	50	23	49	0	0	0	142	1000
0	1	0	-1	-1	56	3	1	32	22	3	0	0	0	0	0	0	48	13	10	0	0	0	520	1000
0	1	0	-1	-1	41	1	1	23	17	2	0	0	0	0	0	57	46	59	15	0	15	0	404	1000
0	1	0	-1	-1	11	1	1	3	6	3	0	0	0	0	0	13	23	13	20	0	5	0	75	1000
0	1	0	-1	-1	83	3	1	38	40	6	0	0	0	0	0	4	23	24	18	800	50	0	850	1000
0	1	0	-1	-1	16	1	1	4	12	1	0	0	0	0	0	33	31	34	28	0	0	0	98	1000
0	1	0	-1	-1	20	2	1	7	12	2	0	0	0	0	0	27	8	28	4	0	0	0	23	1000
0	1	0	-1	-1	102	2	2	19	63	21	0	0	0	0	0	14	17	24	11	600	0	0	124	2000
0	1	0	-1	-1	370	1	0	53	69	249	0	0	0	0	0	23	31	43	15	600	65	0	1520	0
0	1	0	-1	-1	73	5	2	8	22	44	0	0	0	0	0	34	13	36	7	800	0	0	118	2000
0	1	0	-1	-1	475	3	0	177	230	69	0	0	0	0	0	26	59	49	0	2600	230	0	3465	0
0	1	0	-1	-1	14	1	1	4	1	10	0	0	0	0	0	51	30	53	28	0	0	0	105	1000
0	1	0	-1	-1	140	3	1	8	9	124	0	0	0	0	0	7	11	10	7	200	0	0	265	1000
0	1	0	-1	-1	310	4	2	81	105	125	0	0	0	0	0	30	59	51	0	2200	5	0	1116	2000
0	1	0	-1	-1	71	2	1	15	41	16	0	0	0	0	0	45	44	52	41	0	0	0	388	1000
0	1	0	-1	-1	49	1	1	22	27	1	0	0	0	0	0	15	39	18	28	200	0	0	491	1000
0	1	0	-1	-1	16	2	1	5	8	4	0	0	0	0	0	15	59	17	0	0	0	0	61	1000
0	1	0	-1	-1	47	2	1	16	25	7	0	0	0	0	0	39	47	48	41	0	0	0	375	1000
0	1	0	-1	-1	15	2	1	10	5	1	0	0	0	0	0	29	48	31	40	200	0	0	217	1000
0	1	0	-1	-1	14	1	1	4	7	4	0	0	0	0	0	1	47	3	46	0	0	0	99	1000
0	1	0	-1	-1	77	1	1	18	39	21	0	0	0	0	0	48	44	59	12	200	10	0	419	1000
0	1	0	-1	-1	170	0	0	70	82	19	0	0	0	0	0	32	59	45	0	400	30	0	1430	0
0	1	0	-1	-1	653	1	0	114	168	372	0	0	0	0	0	0	45	30	12	2600	125	0	2806	0
0	1	0	-1	-1	14	2	1	8	5	2	0	0	0	0	0	41	55	42	48	0	0	0	177	1000
