Agent Number	Agent Type	Birth	Parent1	Parent2	Death	Children	Sexual Pregnancies	Steps	Turns	Agent Bumps	Rock Bumps	PD Reward	PD Temptation	PD Sucker	PD Punishment	boundNorth	boundEast	boundSouth	boundWest	Energy Gained My Food	Energy Gained Other Food	Energy Gained Agents	Energy Lost Movement	Energy Lost Reproduction
0	1	0	-1	-1	510	4	2	33	274	204	0	0	0	0	0	49	20	55	6	2200	25	0	775	2000
0	1	0	-1	-1	373	2	1	1	10	363	0	0	0	0	0	29	10	29	9	0	0	0	737	1000
0	1	0	-1	-1	377	2	1	13	364	1	0	0	0	0	0	47	25	49	21	0	5	0	639	1000
0	1	0	-1	-1	95	1	1	4	43	49	0	0	0	0	0	49	36	50	33	0	0	0	225	1000
0	1	0	-1	-1	11	2	1	5	4	3	0	0	0	0	0	17	50	19	49	0	0	0	115	1000
0	1	0	-1	-1	31	1	1	7	4	21	0	0	0	0	0	8	46	12	44	0	0	0	193	1000
0	1	0	-1	-1	55	2	1	14	40	2	0	0	0	0	0	52	32	58	25	0	0	0	338	1000
0	1	0	-1	-1	459	0	0	12	47	401	0	0	0	0	0	11	26	13	22	400	20	0	1101	0
0	1	0	-1	-1	13	3	1	4	5	5	0	0	0	0	0	8	19	9	17	0	0	0	59	1000
0	1	0	-1	-1	32	3	1	7	20	6	0	0	0	0	0	31	32	34	31	0	0	0	179	1000
0	1	0	-1	-1	550	2	0	5	64	482	0	0	0	0	0	26	10	28	8	600	0	0	1033	0
0	1	0	-1	-1	14	2	1	3	6	6	0	0	0	0	0	23	12	24	11	0	0	0	21	1000
0	1	0	-1	-1	757	3	0	73	303	382	0	0	0	0	0	14	31	26	10	2600	100	0	2220	0
0	1	0	-1	-1	10	2	1	2	3	6	0	0	0	0	0	34	13	34	11	0	0	0	17	1000
0	1	0	-1	-1	730	3	0	83	177	471	0	0	0	0	0	19	59	28	0	2400	110	0	2182	0
0	1	0	-1	-1	361	1	1	5	53	304	0	0	0	0	0	49	30	53	30	0	0	0	766	1000
0	1	0	-1	-1	386	3	1	1	24	362	0	0	0	0	0	10	11	10	10	0	0	0	749	1000
0	1	0	-1	-1	855	5	1	36	267	553	0	0	0	0	0	30	14	54	7	3800	10	0	1409	1000
0	1	0	-1	-1	49	1	1	3	10	37	0	0	0	0	0	44	41	45	40	0	0	0	147	1000
0	1	0	-1	-1	137	2	1	4	16	118	0	0	0	0	0	15	39	16	37	200	0	0	336	1000
0	1	0	-1	-1	717	4	0	105	271	342	0	0	0	0	0	15	59	56	0	3000	340	0	3120	0
0	1	0	-1	-1	41	2	1	2	34	6	0	0	0	0	0	38	47	39	47	0	0	0	88	1000
0	1	0	-1	-1	27	1	1	2	15	11	0	0	0	0	0	31	50	31	48	0	0	0	79	1000
0	1	0	-1	-1	371	4	1	5	117	250	0	0	0	0	0	3	46	6	44	0	0	0	722	1000
0	1	0	-1	-1	175	8	2	20	39	117	0	0	0	0	0	57	41	59	10	1200	5	0	413	2000
0	1	0	-1	-1	663	2	0	62	114	488	0	0	0	0	0	39	59	48	0	1600	70	0	1692	0
0	1	0	-1	-1	438	2	0	15	52	372	0	0	0	0	0	1	20	14	19	400	5	0	1111	0
0	1	0	-1	-1	28	2	1	9	17	3	0	0	0	0	0	40	58	42	54	200	0	0	212	1000
0	1	0	-1	-1	178	3	1	11	52	116	0	0	0	0	0	6	59	7	0	200	0	0	395	1000
0	1	0	-1	-1	805	1	0	86	146	574	0	0	0	0	0	40	45	59	11	3200	105	0	2400	0
0	1	0	-1	-1	289	4	1	6	13	271	0	0	0	0	0	14	4	15	0	0	0	0	561	1000
0	1	0	-1	-1	278	0	0	30	36	213	0	0	0	0	0	45	25	59	13	0	85	0	1012	0
0	1	0	-1	-1	322	2	0	40	78	205	0	0	0	0	0	48	56	57	49	400	35	0	1328	0
