Agent Number	Agent Type	Birth	Parent1	Parent2	Death	Children	Sexual Pregnancies	Steps	Turns	Agent Bumps	Rock Bumps	PD Reward	PD Temptation	PD Sucker	PD Punishment	boundNorth	boundEast	boundSouth	boundWest	Energy Gained My Food	Energy Gained Other Food	Energy Gained Agents	Energy Lost Movement	Energy Lost Reproduction
0	1	0	-1	-1	25	2	1	9	10	7	0	0	0	0	0	55	24	57	20	0	0	0	213	1000
0	1	0	-1	-1	437	4	0	9	324	105	0	0	0	0	0	27	38	29	32	0	5	0	723	0
0	1	0	-1	-1	14	3	1	2	6	7	0	0	0	0	0	15	45	15	44	0	0	0	62	1000
0	1	0	-1	-1	13	2	1	8	4	2	0	0	0	0	0	31	48	38	47	0	0	0	176	1000
0	1	0	-1	-1	44	4	2	14	26	5	0	0	0	0	0	42	16	46	10	400	5	0	50	2000
0	1	0	-1	-1	286	3	0	51	110	126	0	0	0	0	0	15	28	28	18	400	115	0	1433	0
0	1	0	-1	-1	14	1	1	6	5	4	0	0	0	0	0	0	35	4	5	0	0	0	59	1000
0	1	0	-1	-1	590	5	1	33	40	518	0	0	0	0	0	5	9	36	7	1800	0	0	1109	1000
0	1	0	-1	-1	19	1	1	7	11	2	0	0	0	0	0	6	26	12	25	0	10	0	162	1000
0	1	0	-1	-1	25	2	1	5	5	16	0	0	0	0	0	27	27	31	27	0	0	0	142	1000
0	1	0	-1	-1	219	2	1	59	65	96	0	0	0	0	0	0	35	11	3	1200	65	0	1256	1000
0	1	0	-1	-1	12	2	1	2	9	2	0	0	0	0	0	18	52	19	51	0	0	0	55	1000
0	1	0	-1	-1	627	2	0	30	62	536	0	0	0	0	0	15	14	24	6	1000	0	0	1164	0
0	1	0	-1	-1	15	1	1	7	3	6	0	0	0	0	0	30	10	33	7	0	0	0	22	1000
0	1	0	-1	-1	399	2	0	52	119	229	0	0	0	0	0	53	55	59	22	800	75	0	1669	0
0	1	0	-1	-1	14	1	1	5	3	7	0	0	0	0	0	42	16	46	15	0	0	0	22	1000
0	1	0	-1	-1	29	2	1	2	6	22	0	0	0	0	0	26	28	26	26	0	0	0	92	1000
0	1	0	-1	-1	30	1	1	4	0	27	0	0	0	0	0	51	54	55	54	0	0	0	138	1000
0	1	0	-1	-1	30	1	1	8	3	20	0	0	0	0	0	38	21	46	21	0	0	0	211	1000
0	1	0	-1	-1	635	1	0	61	223	352	0	0	0	0	0	2	59	29	0	1200	375	0	1708	0
0	1	0	-1	-1	252	1	0	27	24	202	0	0	0	0	0	29	26	36	24	0	25	0	995	0
0	1	0	-1	-1	210	3	1	15	18	178	0	0	0	0	0	0	34	3	4	400	10	0	669	1000
0	1	0	-1	-1	269	1	0	28	47	195	0	0	0	0	0	47	50	59	14	0	50	0	985	0
0	1	0	-1	-1	39	3	1	18	18	4	0	0	0	0	0	20	41	24	34	0	10	0	404	1000
0	1	0	-1	-1	20	1	1	9	2	10	0	0	0	0	0	16	14	20	9	0	0	0	31	1000
0	1	0	-1	-1	16	2	1	7	5	5	0	0	0	0	0	16	44	19	42	0	0	0	162	1000
0	1	0	-1	-1	19	1	1	1	3	16	0	0	0	0	0	1	53	2	53	0	5	0	56	1000
0	1	0	-1	-1	60	1	1	30	27	4	0	0	0	0	0	20	59	38	54	200	0	0	665	1000
0	1	0	-1	-1	517	1	0	29	208	281	0	0	0	0	0	52	58	59	25	800	45	0	1379	0
0	1	0	-1	-1	38	2	1	17	12	10	0	0	0	0	0	32	7	39	0	0	5	0	49	1000
0	1	0	-1	-1	402	0	0	5	45	353	0	0	0	0	0	56	32	59	2	0	0	0	776	0
0	1	0	-1	-1	35	3	1	7	3	26	0	0	0	0	0	10	9	14	7	0	0	0	62	1000
0	1	0	-1	-1	193	1	0	38	64	92	0	0	0	0	0	51	55	59	53	0	45	0	1046	0
0	1	0	-1	-1	34	1	1	4	29	2	0	0	0	0	0	49	19	51	17	0	5	0	97	1000
0	1	0	-1	-1	12	2	1	4	5	4	0	0	0	0	0	49	28	52	27	0	0	0	97	1000
0	1	0	-1	-1	234	3	0	58	97	80	0	0	0	0	0	43	57	59	25	400	105	0	1475	0
0	1	0	-1	-1	95	2	2	15	44	37	0	0	0	0	0	53	18	57	13	600	0	0	153	2000
0	1	0	-1	-1	37	3	1	23	12	3	0	0	0	0	0	15	41	32	40	0	0	0	501	1000
0	1	0	-1	-1	11	2	1	6	5	1	0	0	0	0	0	47	31	50	28	0	0	0	133	1000
0	1	0	-1	-1	11	1	1	4	6	2	0	0	0	0	0	11	5	14	4	0	0	0	14	1000
0	1	0	-1	-1	378	3	1	1	24	354	0	0	0	0	0	36	41	36	40	0	5	0	753	1000
0	1	0	-1	-1	19	1	1	7	8	5	0	0	0	0	0	16	51	22	51	0	0	0	165	1000
0	1	0	-1	-1	15	1	1	3	2	11	0	0	0	0	0	26	25	28	25	0	0	0	87	1000
