Agent Number	Agent Type	Birth	Parent1	Parent2	Death	Children	Sexual Pregnancies	Steps	Turns	Agent Bumps	Rock Bumps	PD Reward	PD Temptation	PD Sucker	PD Punishment	boundNorth	boundEast	boundSouth	boundWest	Energy Gained My Food	Energy Gained Other Food	Energy Gained Agents	Energy Lost Movement	Energy Lost Reproduction
0	1	0	-1	-1	94	2	1	25	23	47	0	0	0	0	0	49	50	59	15	600	10	0	622	1000
0	1	0	-1	-1	92	4	2	20	28	45	0	0	0	0	0	25	9	31	5	800	5	0	138	2000
0	1	0	-1	-1	19	1	1	14	5	1	0	0	0	0	0	46	31	49	21	0	0	0	301	1000
0	1	0	-1	-1	23	1	1	4	2	18	0	0	0	0	0	49	36	49	32	0	0	0	122	1000
0	1	0	-1	-1	35	3	1	11	22	3	0	0	0	0	0	19	50	24	48	0	0	0	259	1000
0	1	0	-1	-1	13	3	1	8	4	2	0	0	0	0	0	11	50	12	45	0	0	0	176	1000
0	1	0	-1	-1	18	2	1	3	9	7	0	0	0	0	0	57	26	58	25	0	0	0	86	1000
0	1	0	-1	-1	32	1	1	20	9	4	0	0	0	0	0	12	26	14	15	0	0	0	257	1000
0	1	0	-1	-1	261	2	1	10	8	244	0	0	0	0	0	8	20	16	18	0	0	0	706	1000
0	1	0	-1	-1	175	2	1	6	11	159	0	0	0	0	0	32	35	34	31	0	0	0	455	1000
0	1	0	-1	-1	25	2	1	9	13	4	0	0	0	0	0	28	12	31	8	0	0	0	30	1000
0	1	0	-1	-1	60	2	2	9	36	16	0	0	0	0	0	21	13	23	10	800	5	0	77	2000
0	1	0	-1	-1	157	1	0	68	47	43	0	0	0	0	0	23	45	49	27	400	150	0	1561	0
0	1	0	-1	-1	172	2	1	19	11	143	0	0	0	0	0	33	25	34	13	0	0	0	616	1000
0	1	0	-1	-1	709	4	0	56	194	460	0	0	0	0	0	26	59	37	0	1400	10	0	1190	0
0	1	0	-1	-1	96	3	1	34	27	36	0	0	0	0	0	51	36	56	30	400	20	0	813	1000
0	1	0	-1	-1	73	4	2	8	4	62	0	0	0	0	0	10	11	15	9	800	0	0	136	2000
0	1	0	-1	-1	141	6	1	22	55	65	0	0	0	0	0	29	14	36	10	200	0	0	207	1000
0	1	0	-1	-1	110	2	1	15	7	89	0	0	0	0	0	45	52	48	41	0	5	0	500	1000
0	1	0	-1	-1	17	1	1	10	7	1	0	0	0	0	0	15	42	20	39	200	0	0	219	1000
0	1	0	-1	-1	116	4	1	14	8	95	0	0	0	0	0	16	59	18	0	0	5	0	452	1000
0	1	0	-1	-1	20	1	1	12	6	3	0	0	0	0	0	38	47	40	38	0	0	0	264	1000
0	1	0	-1	-1	19	2	1	5	7	8	0	0	0	0	0	31	52	31	48	0	5	0	128	1000
0	1	0	-1	-1	53	3	1	2	10	42	0	0	0	0	0	3	48	3	46	0	5	0	136	1000
0	1	0	-1	-1	49	3	1	11	8	31	0	0	0	0	0	57	44	59	10	200	20	0	221	1000
0	1	0	-1	-1	866	5	0	160	247	460	0	0	0	0	0	41	59	59	0	4600	205	0	3267	0
0	1	0	-1	-1	952	2	0	247	326	380	0	0	0	0	0	0	59	59	0	8000	290	0	4913	0
0	1	0	-1	-1	88	3	1	11	8	70	0	0	0	0	0	41	55	41	49	0	0	0	379	1000
0	1	0	-1	-1	201	5	1	34	45	123	0	0	0	0	0	3	59	10	0	800	20	0	825	1000
0	1	0	-1	-1	653	6	0	59	141	454	0	0	0	0	0	44	19	52	10	1200	40	0	1308	0
0	1	0	-1	-1	87	4	1	6	5	77	0	0	0	0	0	14	4	16	0	0	0	0	165	1000
0	1	0	-1	-1	53	3	2	21	19	14	0	0	0	0	0	37	19	45	13	1200	5	0	248	2000
0	1	0	-1	-1	663	3	0	190	223	251	0	0	0	0	0	46	59	59	0	3800	330	0	4175	0
0	1	0	-1	-1	224	3	0	46	75	104	0	0	0	0	0	4	59	9	41	200	35	0	1249	0
0	1	0	-1	-1	37	3	1	21	16	1	0	0	0	0	0	35	50	40	41	0	0	0	459	1000
0	1	0	-1	-1	61	3	1	6	6	50	0	0	0	0	0	31	17	32	13	0	0	0	112	1000
0	1	0	-1	-1	27	3	1	14	9	5	0	0	0	0	0	34	31	38	27	200	10	0	313	1000
0	1	0	-1	-1	23	2	1	14	5	5	0	0	0	0	0	34	42	39	33	0	0	0	309	1000
0	1	0	-1	-1	47	3	1	7	4	37	0	0	0	0	0	36	21	41	21	0	5	0	225	1000
0	1	0	-1	-1	15	2	1	2	9	5	0	0	0	0	0	6	33	7	32	0	0	0	61	1000
0	1	0	-1	-1	31	2	1	1	10	21	0	0	0	0	0	22	0	23	0	0	0	0	53	1000
0	1	0	-1	-1	37	2	1	19	17	2	0	0	0	0	0	54	19	58	6	0	5	0	80	1000
0	1	0	-1	-1	25	1	1	9	15	2	0	0	0	0	0	21	58	28	57	0	5	0	208	1000
0	1	0	-1	-1	1000	0	0	248	270	482	0	0	0	0	0	0	59	49	0	20400	265	0	3502	0
0	1	0	-1	-1	805	2	1	196	158	452	0	0	0	0	0	22	52	59	2	5600	285	0	3998	1000
0	1	0	-1	-1	64	2	1	8	24	33	0	0	0	0	0	35	25	40	22	0	0	0	258	1000
0	1	0	-1	-1	19	4	1	8	11	1	0	0	0	0	0	29	12	33	8	0	0	0	21	1000
0	1	0	-1	-1	96	1	1	10	14	73	0	0	0	0	0	9	29	13	26	0	5	0	370	1000
0	1	0	-1	-1	11	2	1	4	5	3	0	0	0	0	0	23	7	24	4	0	0	0	15	1000
0	1	0	-1	-1	20	1	1	11	9	1	0	0	0	0	0	28	45	30	40	0	0	0	242	1000
0	1	0	-1	-1	209	3	0	38	76	96	0	0	0	0	0	48	49	57	37	0	60	0	1066	0
0	1	0	-1	-1	872	2	0	147	295	431	0	0	0	0	0	9	59	55	0	3800	75	0	2224	0
0	1	0	-1	-1	85	3	1	7	2	77	0	0	0	0	0	15	59	15	53	0	0	0	303	1000
0	1	0	-1	-1	46	2	1	6	23	18	0	0	0	0	0	54	49	54	45	0	5	0	185	1000
0	1	0	-1	-1	12	2	1	8	4	1	0	0	0	0	0	28	31	36	31	0	0	0	174	1000
0	1	0	-1	-1	23	1	1	7	5	12	0	0	0	0	0	44	41	44	38	0	0	0	176	1000
0	1	0	-1	-1	10	2	1	5	3	3	0	0	0	0	0	5	56	5	51	0	0	0	114	1000
