Agent Number	Agent Type	Birth	Parent1	Parent2	Death	Children	Sexual Pregnancies	Steps	Turns	Agent Bumps	Rock Bumps	PD Reward	PD Temptation	PD Sucker	PD Punishment	boundNorth	boundEast	boundSouth	boundWest	Energy Gained My Food	Energy Gained Other Food	Energy Gained Agents	Energy Lost Movement	Energy Lost Reproduction
0	1	0	-1	-1	20	3	1	4	6	11	0	0	0	0	0	47	21	50	20	0	0	0	112	1000
0	1	0	-1	-1	15	1	1	3	5	8	0	0	0	0	0	28	9	30	9	0	0	0	24	1000
0	1	0	-1	-1	20	1	1	3	16	2	0	0	0	0	0	47	22	48	21	0	0	0	83	1000
0	1	0	-1	-1	60	1	1	24	17	20	0	0	0	0	0	45	41	52	32	400	35	0	561	1000
0	1	0	-1	-1	24	3	1	4	17	4	0	0	0	0	0	17	52	19	50	0	0	0	109	1000
0	1	0	-1	-1	25	2	1	7	8	11	0	0	0	0	0	10	48	13	45	0	5	0	177	1000
0	1	0	-1	-1	33	3	1	14	14	6	0	0	0	0	0	47	26	58	25	0	0	0	320	1000
0	1	0	-1	-1	13	3	1	4	4	6	0	0	0	0	0	12	25	13	23	0	0	0	100	1000
0	1	0	-1	-1	22	2	1	6	10	7	0	0	0	0	0	3	19	8	18	0	0	0	150	1000
0	1	0	-1	-1	23	2	1	7	11	6	0	0	0	0	0	34	32	38	31	0	0	0	170	1000
0	1	0	-1	-1	10	1	1	8	1	2	0	0	0	0	0	28	8	28	0	0	0	0	13	1000
0	1	0	-1	-1	27	1	1	3	18	7	0	0	0	0	0	23	11	24	9	0	0	0	35	1000
0	1	0	-1	-1	993	5	0	287	325	382	0	0	0	0	0	0	59	41	0	12400	385	0	5636	0
0	1	0	-1	-1	10	2	1	3	6	2	0	0	0	0	0	33	13	34	11	0	0	0	13	1000
0	1	0	-1	-1	831	5	0	91	228	513	0	0	0	0	0	1	59	27	0	2600	20	0	1465	0
0	1	0	-1	-1	35	1	1	14	11	11	0	0	0	0	0	51	30	59	30	0	0	0	327	1000
0	1	0	-1	-1	13	3	1	1	6	7	0	0	0	0	0	10	11	10	10	0	0	0	21	1000
0	1	0	-1	-1	240	4	2	25	57	159	0	0	0	0	0	21	23	30	11	1600	10	0	580	2000
0	1	0	-1	-1	26	2	1	4	5	18	0	0	0	0	0	45	45	45	41	0	0	0	125	1000
0	1	0	-1	-1	65	4	1	28	28	10	0	0	0	0	0	5	42	18	38	600	35	0	636	1000
0	1	0	-1	-1	28	2	1	15	10	4	0	0	0	0	0	13	59	16	0	0	0	0	233	1000
0	1	0	-1	-1	21	3	1	4	9	9	0	0	0	0	0	36	48	39	47	0	0	0	111	1000
0	1	0	-1	-1	27	2	1	10	17	1	0	0	0	0	0	31	50	39	48	0	5	0	229	1000
0	1	0	-1	-1	27	4	1	14	6	8	0	0	0	0	0	3	46	4	33	0	0	0	316	1000
0	1	0	-1	-1	438	3	1	95	110	234	0	0	0	0	0	28	59	59	10	2600	120	0	2433	1000
0	1	0	-1	-1	993	1	0	215	260	519	0	0	0	0	0	3	59	49	0	10800	355	0	4213	0
0	1	0	-1	-1	432	5	0	50	85	298	0	0	0	0	0	0	31	6	19	1000	15	0	1731	0
0	1	0	-1	-1	24	1	1	18	5	2	0	0	0	0	0	41	55	45	44	0	0	0	387	1000
0	1	0	-1	-1	38	1	1	10	9	20	0	0	0	0	0	5	54	10	53	0	0	0	259	1000
0	1	0	-1	-1	328	2	0	39	55	235	0	0	0	0	0	41	37	47	13	200	85	0	1164	0
0	1	0	-1	-1	71	5	1	14	48	10	0	0	0	0	0	14	59	19	0	0	0	0	282	1000
0	1	0	-1	-1	14	2	1	2	4	9	0	0	0	0	0	44	14	45	13	0	0	0	24	1000
0	1	0	-1	-1	772	4	0	159	243	371	0	0	0	0	0	1	59	50	0	3600	195	0	3164	0
0	1	0	-1	-1	197	5	0	36	65	97	0	0	0	0	0	3	41	9	24	0	15	0	1015	0
0	1	0	-1	-1	15	3	1	6	8	2	0	0	0	0	0	37	44	38	41	0	0	0	138	1000
0	1	0	-1	-1	623	2	1	178	145	301	0	0	0	0	0	16	59	40	0	4400	315	0	3905	1000
0	1	0	-1	-1	12	2	1	3	9	1	0	0	0	0	0	34	28	36	27	0	0	0	74	1000
