Agent Number	Agent Type	Birth	Parent1	Parent2	Death	Children	Sexual Pregnancies	Steps	Turns	Agent Bumps	Rock Bumps	PD Reward	PD Temptation	PD Sucker	PD Punishment	boundNorth	boundEast	boundSouth	boundWest	Energy Gained My Food	Energy Gained Other Food	Energy Gained Agents	Energy Lost Movement	Energy Lost Reproduction
0	1	0	-1	-1	919	4	1	341	466	113	0	0	0	0	0	31	59	50	0	8600	465	0	5633	1000
0	1	0	-1	-1	22	1	1	10	12	1	0	0	0	0	0	29	13	31	9	0	0	0	24	1000
0	1	0	-1	-1	21	1	1	12	5	5	0	0	0	0	0	43	25	48	21	0	0	0	267	1000
0	1	0	-1	-1	22	2	1	5	15	3	0	0	0	0	0	48	36	50	35	0	0	0	126	1000
0	1	0	-1	-1	67	1	1	28	34	6	0	0	0	0	0	19	50	22	38	0	25	0	634	1000
0	1	0	-1	-1	183	1	1	10	11	163	0	0	0	0	0	5	46	12	45	0	0	0	547	1000
0	1	0	-1	-1	16	1	1	11	4	2	0	0	0	0	0	53	27	58	23	0	0	0	239	1000
0	1	0	-1	-1	35	1	1	16	19	1	0	0	0	0	0	10	27	13	20	0	10	0	357	1000
0	1	0	-1	-1	16	1	1	10	4	3	0	0	0	0	0	8	20	8	12	0	0	0	100	1000
0	1	0	-1	-1	28	1	1	14	12	3	0	0	0	0	0	28	33	34	31	0	0	0	312	1000
0	1	0	-1	-1	10	2	1	8	2	1	0	0	0	0	0	26	12	29	8	0	0	0	12	1000
0	1	0	-1	-1	16	2	1	5	10	2	0	0	0	0	0	23	13	23	10	0	0	0	19	1000
0	1	0	-1	-1	141	5	0	53	69	20	0	0	0	0	0	1	37	24	30	200	5	0	1222	0
0	1	0	-1	-1	10	1	1	5	4	2	0	0	0	0	0	32	14	35	13	0	0	0	13	1000
0	1	0	-1	-1	317	6	0	105	156	57	0	0	0	0	0	17	59	29	25	1400	175	0	2475	0
0	1	0	-1	-1	30	1	1	16	13	2	0	0	0	0	0	47	30	53	25	0	15	0	353	1000
0	1	0	-1	-1	23	2	1	6	14	4	0	0	0	0	0	10	11	12	10	0	0	0	28	1000
0	1	0	-1	-1	469	4	2	126	206	138	0	0	0	0	0	21	59	46	0	3200	115	0	1968	2000
0	1	0	-1	-1	87	2	1	31	53	4	0	0	0	0	0	38	41	47	31	200	15	0	712	1000
0	1	0	-1	-1	16	1	1	10	6	1	0	0	0	0	0	15	39	22	36	200	0	0	218	1000
0	1	0	-1	-1	73	3	1	5	55	14	0	0	0	0	0	16	59	20	0	0	0	0	108	1000
0	1	0	-1	-1	18	2	1	9	5	5	0	0	0	0	0	39	49	40	44	0	0	0	204	1000
0	1	0	-1	-1	29	2	1	15	7	8	0	0	0	0	0	18	48	31	46	0	0	0	338	1000
0	1	0	-1	-1	165	5	1	3	15	148	0	0	0	0	0	3	46	5	46	0	0	0	374	1000
0	1	0	-1	-1	556	4	2	115	220	222	0	0	0	0	0	53	59	59	0	3800	145	0	2359	2000
0	1	0	-1	-1	938	1	0	251	489	199	0	0	0	0	0	38	59	50	0	7400	350	0	4738	0
0	1	0	-1	-1	298	2	0	33	142	124	0	0	0	0	0	0	49	3	17	0	5	0	923	0
0	1	0	-1	-1	15	2	1	8	7	1	0	0	0	0	0	39	55	41	49	0	0	0	177	1000
0	1	0	-1	-1	25	2	1	10	11	5	0	0	0	0	0	3	55	6	53	0	5	0	231	1000
0	1	0	-1	-1	472	0	0	69	146	258	0	0	0	0	0	46	59	57	0	800	30	0	1471	0
0	1	0	-1	-1	14	2	1	9	5	1	0	0	0	0	0	8	4	14	1	0	0	0	16	1000
0	1	0	-1	-1	913	2	1	312	482	120	0	0	0	0	0	27	59	49	0	7800	390	0	4854	1000
0	1	0	-1	-1	504	1	0	99	191	215	0	0	0	0	0	31	57	49	21	2000	115	0	2700	0
0	1	0	-1	-1	432	1	0	83	148	202	0	0	0	0	0	0	46	10	3	1200	30	0	1955	0
