Agent Number	Agent Type	Birth	Parent1	Parent2	Death	Children	Sexual Pregnancies	Steps	Turns	Agent Bumps	Rock Bumps	PD Reward	PD Temptation	PD Sucker	PD Punishment	boundNorth	boundEast	boundSouth	boundWest	Energy Gained My Food	Energy Gained Other Food	Energy Gained Agents	Energy Lost Movement	Energy Lost Reproduction
0	1	0	-1	-1	26	3	1	12	14	1	0	0	0	0	0	46	25	50	20	0	20	0	268	1000
0	1	0	-1	-1	25	2	1	9	15	2	0	0	0	0	0	29	10	33	9	0	0	0	28	1000
0	1	0	-1	-1	89	3	1	15	62	13	0	0	0	0	0	47	22	49	19	400	0	0	403	1000
0	1	0	-1	-1	19	1	1	6	13	1	0	0	0	0	0	47	36	49	34	0	0	0	141	1000
0	1	0	-1	-1	235	0	0	74	143	19	0	0	0	0	0	19	58	40	43	600	165	0	1735	0
0	1	0	-1	-1	37	1	1	14	21	3	0	0	0	0	0	12	50	17	45	0	30	0	321	1000
0	1	0	-1	-1	44	2	1	20	23	2	0	0	0	0	0	54	26	59	22	0	0	0	447	1000
0	1	0	-1	-1	15	1	1	1	14	1	0	0	0	0	0	13	24	13	23	0	5	0	37	1000
0	1	0	-1	-1	21	1	1	6	15	1	0	0	0	0	0	8	21	11	18	0	0	0	143	1000
0	1	0	-1	-1	30	1	1	14	15	2	0	0	0	0	0	29	32	34	27	0	0	0	313	1000
0	1	0	-1	-1	84	2	1	9	72	4	0	0	0	0	0	25	11	29	8	0	0	0	89	1000
0	1	0	-1	-1	31	1	1	14	16	2	0	0	0	0	0	22	12	27	6	0	5	0	34	1000
0	1	0	-1	-1	227	3	0	80	123	25	0	0	0	0	0	16	31	34	19	800	65	0	1853	0
0	1	0	-1	-1	406	6	1	46	114	247	0	0	0	0	0	31	44	36	12	1400	115	0	1294	1000
0	1	0	-1	-1	130	4	0	46	65	20	0	0	0	0	0	18	58	27	52	0	70	0	1071	0
0	1	0	-1	-1	50	1	1	23	26	2	0	0	0	0	0	53	31	57	17	400	30	0	493	1000
0	1	0	-1	-1	35	2	2	9	14	13	0	0	0	0	0	10	19	11	11	200	0	0	89	2000
0	1	0	-1	-1	34	2	1	6	24	5	0	0	0	0	0	30	11	33	11	0	0	0	40	1000
0	1	0	-1	-1	26	2	1	9	16	2	0	0	0	0	0	45	41	53	41	0	0	0	209	1000
0	1	0	-1	-1	156	6	1	32	102	23	0	0	0	0	0	12	50	19	38	800	20	0	820	1000
0	1	0	-1	-1	28	1	1	11	16	2	0	0	0	0	0	16	2	23	0	0	15	0	31	1000
0	1	0	-1	-1	34	1	1	5	23	7	0	0	0	0	0	37	49	39	47	0	0	0	142	1000
0	1	0	-1	-1	32	2	1	19	12	2	0	0	0	0	0	21	48	31	43	0	10	0	415	1000
0	1	0	-1	-1	41	2	1	1	39	2	0	0	0	0	0	3	46	4	46	0	0	0	64	1000
0	1	0	-1	-1	49	1	1	20	29	1	0	0	0	0	0	56	41	59	7	200	0	0	211	1000
0	1	0	-1	-1	535	3	0	148	306	82	0	0	0	0	0	43	58	59	7	2400	160	0	3038	0
0	1	0	-1	-1	997	4	0	394	535	69	0	0	0	0	0	0	59	37	0	15600	695	0	7407	0
0	1	0	-1	-1	33	1	1	17	12	5	0	0	0	0	0	41	55	42	44	0	15	0	379	1000
0	1	0	-1	-1	129	4	1	37	85	8	0	0	0	0	0	6	59	13	0	200	30	0	758	1000
0	1	0	-1	-1	486	4	0	89	286	112	0	0	0	0	0	46	48	59	13	1200	10	0	1819	0
0	1	0	-1	-1	266	8	1	54	123	90	0	0	0	0	0	14	59	19	0	600	15	0	557	1000
0	1	0	-1	-1	150	2	2	35	87	29	0	0	0	0	0	45	47	59	13	1400	10	0	420	2000
0	1	0	-1	-1	203	3	0	84	113	7	0	0	0	0	0	45	55	52	34	800	90	0	1891	0
0	1	0	-1	-1	166	2	0	45	91	31	0	0	0	0	0	6	47	19	38	0	80	0	1098	0
0	1	0	-1	-1	18	3	1	8	10	1	0	0	0	0	0	36	47	37	41	0	15	0	180	1000
0	1	0	-1	-1	134	2	2	29	93	13	0	0	0	0	0	28	17	41	12	800	10	0	148	2000
0	1	0	-1	-1	17	1	1	6	7	5	0	0	0	0	0	36	29	40	27	0	10	0	143	1000
0	1	0	-1	-1	50	2	1	5	30	16	0	0	0	0	0	34	33	39	33	0	0	0	167	1000
0	1	0	-1	-1	47	2	1	13	32	3	0	0	0	0	0	36	25	40	21	200	10	0	311	1000
0	1	0	-1	-1	59	1	1	15	43	2	0	0	0	0	0	7	33	10	30	0	0	0	362	1000
0	1	0	-1	-1	14	2	1	4	9	2	0	0	0	0	0	22	2	24	0	0	5	0	17	1000
