Agent Number	Agent Type	Birth	Parent1	Parent2	Death	Children	Sexual Pregnancies	Steps	Turns	Agent Bumps	Rock Bumps	PD Reward	PD Temptation	PD Sucker	PD Punishment	boundNorth	boundEast	boundSouth	boundWest	Energy Gained My Food	Energy Gained Other Food	Energy Gained Agents	Energy Lost Movement	Energy Lost Reproduction
0	1	0	-1	-1	28	2	1	14	12	3	0	0	0	0	0	50	48	59	18	0	0	0	312	1000
0	1	0	-1	-1	930	6	3	245	491	195	0	0	0	0	0	28	59	59	0	8600	100	0	2946	3000
0	1	0	-1	-1	14	2	1	7	6	2	0	0	0	0	0	47	24	48	20	0	0	0	157	1000
0	1	0	-1	-1	36	3	1	20	14	3	0	0	0	0	0	47	36	49	21	0	25	0	440	1000
0	1	0	-1	-1	16	1	1	3	10	4	0	0	0	0	0	19	51	21	50	0	0	0	81	1000
0	1	0	-1	-1	21	2	1	9	10	3	0	0	0	0	0	12	47	12	41	0	5	0	205	1000
0	1	0	-1	-1	21	1	1	13	7	2	0	0	0	0	0	58	51	59	21	0	0	0	284	1000
0	1	0	-1	-1	12	2	1	3	6	4	0	0	0	0	0	13	24	14	23	0	0	0	77	1000
0	1	0	-1	-1	964	4	2	285	467	213	0	0	0	0	0	8	59	59	0	9200	125	0	3378	2000
0	1	0	-1	-1	12	2	1	6	5	2	0	0	0	0	0	34	33	34	30	0	0	0	135	1000
0	1	0	-1	-1	559	6	2	140	238	182	0	0	0	0	0	28	59	58	0	3800	35	0	2242	2000
0	1	0	-1	-1	534	5	2	128	254	153	0	0	0	0	0	22	59	35	0	2400	20	0	908	2000
0	1	0	-1	-1	360	5	0	72	137	152	0	0	0	0	0	23	33	31	23	1000	90	0	1953	0
0	1	0	-1	-1	21	2	1	4	17	1	0	0	0	0	0	34	13	34	11	0	0	0	23	1000
0	1	0	-1	-1	292	6	0	76	173	44	0	0	0	0	0	19	58	27	43	800	125	0	1857	0
0	1	0	-1	-1	22	2	1	12	8	3	0	0	0	0	0	53	31	59	29	0	0	0	266	1000
0	1	0	-1	-1	23	2	1	2	14	8	0	0	0	0	0	10	12	11	11	0	0	0	32	1000
0	1	0	-1	-1	17	1	1	14	3	1	0	0	0	0	0	30	11	37	5	0	0	0	19	1000
0	1	0	-1	-1	27	1	1	9	14	5	0	0	0	0	0	43	43	45	39	0	0	0	213	1000
0	1	0	-1	-1	21	1	1	10	11	1	0	0	0	0	0	13	40	15	35	200	10	0	223	1000
