Agent Number	Agent Type	Birth	Parent1	Parent2	Death	Children	Sexual Pregnancies	Steps	Turns	Agent Bumps	Rock Bumps	PD Reward	PD Temptation	PD Sucker	PD Punishment	boundNorth	boundEast	boundSouth	boundWest	Energy Gained My Food	Energy Gained Other Food	Energy Gained Agents	Energy Lost Movement	Energy Lost Reproduction
0	1	0	-1	-1	35	1	1	14	6	16	0	0	0	0	0	20	26	28	21	0	0	0	332	1000
0	1	0	-1	-1	11	3	1	3	8	1	0	0	0	0	0	0	34	2	34	0	0	0	73	1000
0	1	0	-1	-1	16	4	1	2	4	11	0	0	0	0	0	18	4	19	4	0	0	0	28	1000
0	1	0	-1	-1	23	1	1	8	15	1	0	0	0	0	0	26	36	30	33	0	0	0	185	1000
0	1	0	-1	-1	12	1	1	3	4	6	0	0	0	0	0	53	21	54	20	0	0	0	79	1000
0	1	0	-1	-1	20	2	1	3	3	15	0	0	0	0	0	45	59	47	58	0	0	0	96	1000
0	1	0	-1	-1	267	3	1	7	30	231	0	0	0	0	0	5	28	7	26	0	0	0	639	1000
0	1	0	-1	-1	627	2	0	149	187	292	0	0	0	0	0	11	55	59	21	3400	335	0	3900	0
0	1	0	-1	-1	288	1	0	20	7	262	0	0	0	0	0	26	50	32	41	0	25	0	951	0
0	1	0	-1	-1	519	3	1	26	90	404	0	0	0	0	0	45	11	54	7	1400	0	0	924	1000
0	1	0	-1	-1	317	1	0	56	152	110	0	0	0	0	0	28	58	45	49	600	60	0	1548	0
0	1	0	-1	-1	349	2	0	10	21	319	0	0	0	0	0	33	27	42	26	0	10	0	869	0
0	1	0	-1	-1	340	2	0	22	9	310	0	0	0	0	0	22	39	38	37	200	15	0	1091	0
0	1	0	-1	-1	266	4	1	12	5	250	0	0	0	0	0	1	30	6	27	0	10	0	757	1000
0	1	0	-1	-1	58	1	1	15	17	27	0	0	0	0	0	55	56	58	49	200	5	0	386	1000
0	1	0	-1	-1	321	1	0	14	25	283	0	0	0	0	0	45	38	52	35	0	0	0	885	0
0	1	0	-1	-1	341	4	1	17	199	126	0	0	0	0	0	34	5	41	2	600	5	0	468	1000
0	1	0	-1	-1	20	2	1	10	5	6	0	0	0	0	0	10	47	17	45	0	0	0	227	1000
0	1	0	-1	-1	13	1	1	4	9	1	0	0	0	0	0	27	28	28	27	0	5	0	95	1000
0	1	0	-1	-1	26	3	1	12	13	2	0	0	0	0	0	0	32	6	2	0	0	0	89	1000
