Agent Number	Agent Type	Birth	Parent1	Parent2	Death	Children	Sexual Pregnancies	Steps	Turns	Agent Bumps	Rock Bumps	PD Reward	PD Temptation	PD Sucker	PD Punishment	boundNorth	boundEast	boundSouth	boundWest	Energy Gained My Food	Energy Gained Other Food	Energy Gained Agents	Energy Lost Movement	Energy Lost Reproduction
0	1	0	-1	-1	16	3	1	1	10	6	0	0	0	0	0	49	20	50	20	0	0	0	43	1000
0	1	0	-1	-1	14	3	1	2	4	9	0	0	0	0	0	29	9	29	8	0	0	0	24	1000
0	1	0	-1	-1	24	1	1	7	12	6	0	0	0	0	0	47	23	48	19	0	5	0	171	1000
0	1	0	-1	-1	80	4	1	6	4	71	0	0	0	0	0	49	36	49	31	0	0	0	272	1000
0	1	0	-1	-1	13	1	1	4	9	1	0	0	0	0	0	19	52	19	50	0	0	0	95	1000
0	1	0	-1	-1	22	1	1	4	8	11	0	0	0	0	0	10	45	12	43	0	0	0	114	1000
0	1	0	-1	-1	42	3	1	21	17	5	0	0	0	0	0	53	35	58	26	400	15	0	468	1000
0	1	0	-1	-1	14	3	1	5	8	2	0	0	0	0	0	13	23	15	20	0	0	0	117	1000
0	1	0	-1	-1	328	5	1	45	87	197	0	0	0	0	0	3	21	13	12	1200	30	0	1106	1000
0	1	0	-1	-1	17	1	1	6	10	2	0	0	0	0	0	29	32	34	31	0	0	0	140	1000
0	1	0	-1	-1	958	4	3	276	214	469	0	0	0	0	0	14	59	31	0	11400	390	0	5148	3000
0	1	0	-1	-1	38	2	2	16	15	8	0	0	0	0	0	18	16	23	11	1000	0	0	47	2000
0	1	0	-1	-1	273	3	0	26	86	162	0	0	0	0	0	19	31	23	24	0	25	0	956	0
0	1	0	-1	-1	294	3	1	4	6	285	0	0	0	0	0	33	13	34	10	200	5	0	580	1000
0	1	0	-1	-1	403	2	0	50	46	308	0	0	0	0	0	19	59	28	0	800	75	0	1652	0
0	1	0	-1	-1	346	2	1	4	5	338	0	0	0	0	0	53	30	54	27	200	0	0	765	1000
0	1	0	-1	-1	18	1	1	3	7	9	0	0	0	0	0	10	11	11	9	0	0	0	28	1000
0	1	0	-1	-1	16	1	1	5	11	1	0	0	0	0	0	29	12	30	10	0	0	0	18	1000
0	1	0	-1	-1	40	1	1	18	22	1	0	0	0	0	0	41	48	45	40	0	5	0	402	1000
0	1	0	-1	-1	53	2	1	13	3	38	0	0	0	0	0	13	50	15	39	0	55	0	352	1000
