Agent Number	Agent Type	Birth	Parent1	Parent2	Death	Children	Sexual Pregnancies	Steps	Turns	Agent Bumps	Rock Bumps	PD Reward	PD Temptation	PD Sucker	PD Punishment	boundNorth	boundEast	boundSouth	boundWest	Energy Gained My Food	Energy Gained Other Food	Energy Gained Agents	Energy Lost Movement	Energy Lost Reproduction
0	1	0	-1	-1	13	2	1	4	8	2	0	0	0	0	0	50	21	52	20	0	0	0	96	1000
0	1	0	-1	-1	13	1	1	5	8	1	0	0	0	0	0	29	10	31	9	0	0	0	15	1000
0	1	0	-1	-1	21	2	1	5	13	4	0	0	0	0	0	48	22	52	21	0	0	0	126	1000
0	1	0	-1	-1	518	8	1	48	159	312	0	0	0	0	0	47	38	59	8	1800	25	0	1351	1000
0	1	0	-1	-1	20	1	1	6	14	1	0	0	0	0	0	19	50	20	46	0	0	0	142	1000
0	1	0	-1	-1	41	1	1	18	19	5	0	0	0	0	0	12	46	16	34	400	5	0	407	1000
0	1	0	-1	-1	18	2	1	7	11	1	0	0	0	0	0	56	28	59	26	0	0	0	160	1000
0	1	0	-1	-1	21	1	1	7	14	1	0	0	0	0	0	13	23	15	19	0	0	0	163	1000
0	1	0	-1	-1	86	1	1	16	33	38	0	0	0	0	0	8	20	13	11	200	5	0	205	1000
0	1	0	-1	-1	21	2	1	7	11	4	0	0	0	0	0	34	37	34	31	0	0	0	166	1000
0	1	0	-1	-1	13	1	1	4	9	1	0	0	0	0	0	28	8	30	6	0	0	0	15	1000
0	1	0	-1	-1	18	1	1	7	10	2	0	0	0	0	0	23	12	28	11	0	0	0	21	1000
0	1	0	-1	-1	742	3	0	182	388	173	0	0	0	0	0	23	59	59	0	4000	90	0	3676	0
0	1	0	-1	-1	31	1	1	3	8	21	0	0	0	0	0	34	13	35	11	0	0	0	53	1000
0	1	0	-1	-1	314	4	0	67	121	127	0	0	0	0	0	27	58	42	27	800	90	0	1782	0
0	1	0	-1	-1	62	3	1	17	30	16	0	0	0	0	0	53	39	57	29	400	0	0	419	1000
0	1	0	-1	-1	146	4	1	6	34	107	0	0	0	0	0	10	11	11	8	0	0	0	254	1000
0	1	0	-1	-1	50	6	2	16	31	4	0	0	0	0	0	30	17	36	11	600	0	0	55	2000
0	1	0	-1	-1	25	1	1	6	13	7	0	0	0	0	0	45	42	49	41	0	0	0	153	1000
0	1	0	-1	-1	129	4	1	46	68	16	0	0	0	0	0	15	42	23	27	1000	45	0	1066	1000
