Agent Number	Agent Type	Birth	Parent1	Parent2	Death	Children	Sexual Pregnancies	Steps	Turns	Agent Bumps	Rock Bumps	PD Reward	PD Temptation	PD Sucker	PD Punishment	boundNorth	boundEast	boundSouth	boundWest	Energy Gained My Food	Energy Gained Other Food	Energy Gained Agents	Energy Lost Movement	Energy Lost Reproduction
0	1	0	-1	-1	77	2	1	36	23	19	0	0	0	0	0	44	59	50	0	400	45	0	457	1000
0	1	0	-1	-1	11	2	1	3	5	4	0	0	0	0	0	26	9	29	9	0	0	0	16	1000
0	1	0	-1	-1	520	2	1	47	47	427	0	0	0	0	0	43	24	50	1	1600	45	0	1168	1000
0	1	0	-1	-1	103	3	1	4	6	94	0	0	0	0	0	47	38	49	36	0	5	0	278	1000
0	1	0	-1	-1	79	1	1	25	6	49	0	0	0	0	0	19	50	25	34	0	0	0	629	1000
0	1	0	-1	-1	13	1	1	9	4	1	0	0	0	0	0	11	46	12	39	0	0	0	195	1000
0	1	0	-1	-1	436	4	1	67	94	276	0	0	0	0	0	51	59	59	0	2200	115	0	2033	1000
0	1	0	-1	-1	332	2	1	19	12	302	0	0	0	0	0	12	25	15	15	600	5	0	875	1000
0	1	0	-1	-1	23	1	1	3	14	7	0	0	0	0	0	8	18	8	17	0	0	0	51	1000
0	1	0	-1	-1	36	2	1	24	5	8	0	0	0	0	0	34	31	34	7	0	5	0	305	1000
0	1	0	-1	-1	187	2	0	56	26	106	0	0	0	0	0	25	59	28	0	200	40	0	1254	0
0	1	0	-1	-1	598	3	2	45	88	466	0	0	0	0	0	12	18	23	6	2800	5	0	1085	2000
0	1	0	-1	-1	632	3	0	64	71	498	0	0	0	0	0	17	59	23	0	1600	35	0	1791	0
0	1	0	-1	-1	64	3	1	41	21	3	0	0	0	0	0	32	59	37	0	600	20	0	628	1000
0	1	0	-1	-1	389	3	0	51	29	310	0	0	0	0	0	16	59	27	0	800	75	0	1680	0
0	1	0	-1	-1	40	1	1	15	6	20	0	0	0	0	0	53	30	54	16	0	5	0	321	1000
0	1	0	-1	-1	401	3	0	0	17	385	0	0	0	0	0	10	11	10	11	0	0	0	787	0
0	1	0	-1	-1	407	5	2	96	105	207	0	0	0	0	0	30	59	44	0	2400	115	0	1295	2000
0	1	0	-1	-1	26	1	1	11	15	1	0	0	0	0	0	45	41	47	35	0	0	0	248	1000
0	1	0	-1	-1	361	1	1	35	66	261	0	0	0	0	0	15	39	21	30	1400	25	0	1323	1000
0	1	0	-1	-1	13	2	1	8	3	3	0	0	0	0	0	16	59	19	0	0	0	0	117	1000
