Agent Number	Agent Type	Birth	Parent1	Parent2	Death	Children	Sexual Pregnancies	Steps	Turns	Agent Bumps	Rock Bumps	PD Reward	PD Temptation	PD Sucker	PD Punishment	boundNorth	boundEast	boundSouth	boundWest	Energy Gained My Food	Energy Gained Other Food	Energy Gained Agents	Energy Lost Movement	Energy Lost Reproduction
0	1	0	-1	-1	19	1	1	10	3	7	0	0	0	0	0	35	40	37	33	0	0	0	227	1000
0	1	0	-1	-1	33	2	1	14	11	9	0	0	0	0	0	35	42	42	35	0	0	0	323	1000
0	1	0	-1	-1	274	0	0	28	64	183	0	0	0	0	0	31	54	46	51	0	85	0	1018	0
0	1	0	-1	-1	28	2	1	8	16	5	0	0	0	0	0	21	49	23	44	0	0	0	194	1000
0	1	0	-1	-1	17	3	1	3	7	8	0	0	0	0	0	28	49	29	47	0	0	0	86	1000
0	1	0	-1	-1	36	2	1	9	23	5	0	0	0	0	0	10	11	18	10	0	0	0	42	1000
0	1	0	-1	-1	30	2	1	7	4	20	0	0	0	0	0	0	57	3	27	0	0	0	191	1000
0	1	0	-1	-1	207	5	0	68	66	74	0	0	0	0	0	2	50	18	45	600	35	0	1642	0
0	1	0	-1	-1	16	2	1	3	6	8	0	0	0	0	0	0	46	1	16	0	0	0	45	1000
0	1	0	-1	-1	11	1	1	5	6	1	0	0	0	0	0	28	33	30	31	0	0	0	113	1000
0	1	0	-1	-1	71	2	1	15	24	33	0	0	0	0	0	46	52	50	47	400	5	0	405	1000
0	1	0	-1	-1	806	5	1	42	87	678	0	0	0	0	0	39	14	59	10	3400	0	0	1485	1000
0	1	0	-1	-1	52	1	1	25	24	4	0	0	0	0	0	57	51	59	10	200	30	0	337	1000
0	1	0	-1	-1	99	1	1	12	10	78	0	0	0	0	0	43	17	47	10	0	5	0	178	1000
0	1	0	-1	-1	93	1	1	35	58	1	0	0	0	0	0	15	42	34	37	200	5	0	795	1000
0	1	0	-1	-1	182	2	1	4	2	177	0	0	0	0	0	17	47	19	47	0	0	0	440	1000
0	1	0	-1	-1	181	1	1	1	7	174	0	0	0	0	0	37	58	37	57	0	0	0	376	1000
0	1	0	-1	-1	18	1	1	9	8	2	0	0	0	0	0	42	59	45	0	0	0	0	41	1000
0	1	0	-1	-1	37	3	1	12	9	17	0	0	0	0	0	10	30	16	28	0	0	0	295	1000
0	1	0	-1	-1	926	0	0	74	227	626	0	0	0	0	0	36	43	59	11	4400	10	0	1773	0
0	1	0	-1	-1	82	2	1	11	8	64	0	0	0	0	0	18	40	27	39	0	0	0	367	1000
0	1	0	-1	-1	62	1	1	12	8	43	0	0	0	0	0	1	48	7	47	0	0	0	346	1000
0	1	0	-1	-1	380	2	1	17	33	331	0	0	0	0	0	1	32	7	28	1200	25	0	1052	1000
0	1	0	-1	-1	35	1	1	12	23	1	0	0	0	0	0	12	16	17	13	0	10	0	37	1000
0	1	0	-1	-1	46	1	1	11	18	18	0	0	0	0	0	1	20	7	16	0	5	0	265	1000
0	1	0	-1	-1	234	2	1	4	6	225	0	0	0	0	0	35	23	37	22	0	0	0	540	1000
0	1	0	-1	-1	254	2	1	9	12	234	0	0	0	0	0	16	10	21	6	0	0	0	489	1000
0	1	0	-1	-1	13	1	1	4	7	3	0	0	0	0	0	49	46	51	45	0	5	0	97	1000
0	1	0	-1	-1	44	1	1	28	14	3	0	0	0	0	0	44	41	56	26	200	5	0	608	1000
0	1	0	-1	-1	27	2	2	11	4	13	0	0	0	0	0	21	5	27	3	200	0	0	41	2000
0	1	0	-1	-1	15	1	1	3	12	1	0	0	0	0	0	34	29	35	28	0	0	0	77	1000
0	1	0	-1	-1	795	4	0	133	229	434	0	0	0	0	0	0	59	34	0	1000	2440	0	2630	0
0	1	0	-1	-1	75	1	1	3	16	57	0	0	0	0	0	21	11	22	10	0	5	0	133	1000
0	1	0	-1	-1	63	2	1	3	5	56	0	0	0	0	0	0	47	1	17	0	0	0	140	1000
0	1	0	-1	-1	250	0	0	72	146	33	0	0	0	0	0	25	33	53	25	600	155	0	1724	0
0	1	0	-1	-1	391	1	0	30	61	301	0	0	0	0	0	23	26	35	19	400	85	0	1293	0
0	1	0	-1	-1	171	5	1	1	35	136	0	0	0	0	0	57	59	57	58	0	0	0	328	1000
0	1	0	-1	-1	388	3	0	4	14	371	0	0	0	0	0	3	59	4	0	0	10	0	820	0
0	1	0	-1	-1	26	3	1	9	11	7	0	0	0	0	0	27	39	29	36	200	0	0	214	1000
0	1	0	-1	-1	89	3	1	10	12	68	0	0	0	0	0	54	48	57	44	0	0	0	358	1000
0	1	0	-1	-1	777	7	2	124	238	416	0	0	0	0	0	0	35	59	2	5000	290	0	2634	2000
0	1	0	-1	-1	56	2	1	17	26	14	0	0	0	0	0	33	43	41	37	200	0	0	411	1000
0	1	0	-1	-1	159	0	0	55	58	47	0	0	0	0	0	45	51	59	18	200	100	0	1307	0
0	1	0	-1	-1	158	0	0	45	95	19	0	0	0	0	0	14	30	30	24	0	70	0	1078	0
0	1	0	-1	-1	33	2	1	2	0	32	0	0	0	0	0	3	41	5	41	0	0	0	106	1000
0	1	0	-1	-1	21	2	1	3	8	11	0	0	0	0	0	48	45	50	44	0	0	0	93	1000
0	1	0	-1	-1	45	2	2	21	22	3	0	0	0	0	0	46	15	54	8	200	0	0	49	2000
0	1	0	-1	-1	231	2	1	6	5	221	0	0	0	0	0	34	22	40	22	0	5	0	573	1000
0	1	0	-1	-1	102	4	1	2	81	20	0	0	0	0	0	58	59	59	0	0	0	0	163	1000
0	1	0	-1	-1	639	8	2	56	172	412	0	0	0	0	0	41	40	59	8	3000	0	0	1112	2000
0	1	0	-1	-1	15	1	1	4	11	1	0	0	0	0	0	49	37	51	35	0	0	0	97	1000
0	1	0	-1	-1	47	4	1	25	20	3	0	0	0	0	0	38	40	46	33	200	40	0	551	1000
0	1	0	-1	-1	43	2	1	28	10	6	0	0	0	0	0	1	59	26	58	0	0	0	610	1000
0	1	0	-1	-1	703	8	3	58	124	522	0	0	0	0	0	21	5	57	2	4400	15	0	1226	3000
0	1	0	-1	-1	23	2	1	3	14	7	0	0	0	0	0	29	32	30	31	0	0	0	91	1000
0	1	0	-1	-1	247	0	0	49	118	81	0	0	0	0	0	47	58	59	0	0	90	0	1049	0
0	1	0	-1	-1	367	7	2	28	55	285	0	0	0	0	0	38	8	53	3	1800	15	0	653	2000
0	1	0	-1	-1	34	2	1	18	6	11	0	0	0	0	0	48	19	53	8	0	5	0	126	1000
0	1	0	-1	-1	392	1	0	66	44	283	0	0	0	0	0	10	35	59	30	1000	200	0	1996	0
0	1	0	-1	-1	16	1	1	5	1	11	0	0	0	0	0	27	47	29	44	0	0	0	128	1000
0	1	0	-1	-1	71	1	0	47	22	3	0	0	0	0	0	1	57	30	43	0	5	0	1015	0
0	1	0	-1	-1	24	2	1	16	7	2	0	0	0	0	0	28	45	31	36	0	5	0	347	1000
0	1	0	-1	-1	447	3	0	28	83	337	0	0	0	0	0	36	20	48	17	400	30	0	1125	0
0	1	0	-1	-1	360	1	0	9	37	315	0	0	0	0	0	16	50	21	48	0	5	0	856	0
0	1	0	-1	-1	434	0	0	58	92	285	0	0	0	0	0	0	37	5	4	800	35	0	1560	0
0	1	0	-1	-1	60	5	2	17	40	4	0	0	0	0	0	28	59	31	0	800	5	0	105	2000
0	1	0	-1	-1	346	2	0	11	23	313	0	0	0	0	0	24	21	27	18	0	15	0	880	0
0	1	0	-1	-1	18	1	1	8	6	5	0	0	0	0	0	0	43	3	10	0	0	0	84	1000
0	1	0	-1	-1	958	4	1	106	108	745	0	0	0	0	0	26	18	57	9	6200	230	0	1764	1000
0	1	0	-1	-1	31	1	1	13	12	7	0	0	0	0	0	24	40	28	36	0	0	0	299	1000
0	1	0	-1	-1	794	10	3	108	199	488	0	0	0	0	0	2	59	20	0	5400	405	0	2023	3000
0	1	0	-1	-1	23	3	1	5	7	12	0	0	0	0	0	53	49	56	49	0	0	0	136	1000
0	1	0	-1	-1	20	2	1	12	6	3	0	0	0	0	0	27	42	32	35	0	0	0	264	1000
0	1	0	-1	-1	601	3	2	59	195	348	0	0	0	0	0	53	49	59	14	3400	20	0	1770	2000
0	1	0	-1	-1	27	2	1	13	11	4	0	0	0	0	0	48	38	56	33	0	0	0	292	1000
0	1	0	-1	-1	140	2	1	38	55	48	0	0	0	0	0	52	59	59	0	800	55	0	869	1000
0	1	0	-1	-1	38	1	1	4	8	27	0	0	0	0	0	31	41	33	40	0	0	0	146	1000
0	1	0	-1	-1	305	2	0	56	45	205	0	0	0	0	0	0	47	26	33	600	125	0	1631	0
0	1	0	-1	-1	143	3	1	1	5	138	0	0	0	0	0	38	58	39	58	0	5	0	302	1000
0	1	0	-1	-1	13	1	1	7	6	1	0	0	0	0	0	4	10	9	9	0	5	0	15	1000
0	1	0	-1	-1	21	2	1	2	6	14	0	0	0	0	0	49	20	50	19	0	0	0	76	1000
0	1	0	-1	-1	388	0	0	16	55	318	0	0	0	0	0	18	45	23	41	200	25	0	1027	0
0	1	0	-1	-1	20	2	1	13	7	1	0	0	0	0	0	39	42	42	34	0	0	0	282	1000
0	1	0	-1	-1	52	3	1	13	37	3	0	0	0	0	0	33	49	39	44	0	35	0	316	1000
0	1	0	-1	-1	22	1	1	12	9	2	0	0	0	0	0	31	32	39	30	0	0	0	265	1000
0	1	0	-1	-1	890	11	2	90	215	586	0	0	0	0	0	21	10	43	0	5200	220	0	1477	2000
0	1	0	-1	-1	15	1	1	3	2	11	0	0	0	0	0	32	45	33	44	0	0	0	87	1000
0	1	0	-1	-1	70	4	2	21	23	27	0	0	0	0	0	2	15	11	12	400	0	0	98	2000
0	1	0	-1	-1	137	2	0	57	71	10	0	0	0	0	0	38	35	54	20	200	85	0	1288	0
0	1	0	-1	-1	162	6	2	45	89	29	0	0	0	0	0	39	17	46	1	800	20	0	192	2000
0	1	0	-1	-1	167	4	1	10	18	140	0	0	0	0	0	1	49	6	49	0	0	0	508	1000
0	1	0	-1	-1	60	1	1	7	21	33	0	0	0	0	0	31	18	34	14	0	0	0	114	1000
0	1	0	-1	-1	372	3	0	50	84	239	0	0	0	0	0	18	59	26	0	600	40	0	1472	0
0	1	0	-1	-1	230	3	1	19	17	195	0	0	0	0	0	7	46	15	43	800	20	0	806	1000
0	1	0	-1	-1	54	3	1	2	5	48	0	0	0	0	0	23	10	24	10	0	0	0	103	1000
0	1	0	-1	-1	379	1	1	1	8	371	0	0	0	0	0	4	1	4	0	0	0	0	751	1000
0	1	0	-1	-1	153	2	1	7	29	118	0	0	0	0	0	9	31	12	28	0	0	0	412	1000
0	1	0	-1	-1	780	6	0	101	202	478	0	0	0	0	0	43	59	59	0	2200	1315	0	2819	0
0	1	0	-1	-1	427	1	0	55	80	293	0	0	0	0	0	14	37	29	28	1000	70	0	1821	0
0	1	0	-1	-1	37	1	1	4	2	32	0	0	0	0	0	40	52	44	52	0	0	0	150	1000
0	1	0	-1	-1	251	0	0	42	41	169	0	0	0	0	0	19	54	26	48	200	105	0	1261	0
0	1	0	-1	-1	27	2	1	7	16	5	0	0	0	0	0	34	40	38	39	0	0	0	173	1000
0	1	0	-1	-1	442	2	0	63	61	319	0	0	0	0	0	16	37	35	25	1200	115	0	2022	0
0	1	0	-1	-1	335	0	0	15	41	280	0	0	0	0	0	18	24	23	17	0	0	0	916	0
0	1	0	-1	-1	34	2	1	2	8	25	0	0	0	0	0	4	42	5	42	0	0	0	100	1000
0	1	0	-1	-1	43	2	1	16	18	10	0	0	0	0	0	56	51	59	15	200	10	0	314	1000
