Agent Number	Agent Type	Birth	Parent1	Parent2	Death	Children	Sexual Pregnancies	Steps	Turns	Agent Bumps	Rock Bumps	PD Reward	PD Temptation	PD Sucker	PD Punishment	boundNorth	boundEast	boundSouth	boundWest	Energy Gained My Food	Energy Gained Other Food	Energy Gained Agents	Energy Lost Movement	Energy Lost Reproduction
0	1	0	-1	-1	418	3	0	19	32	368	0	0	0	0	0	21	28	29	26	400	25	0	1167	0
0	1	0	-1	-1	656	4	0	110	127	420	0	0	0	0	0	18	28	49	20	3000	215	0	3277	0
0	1	0	-1	-1	47	1	1	20	20	8	0	0	0	0	0	44	58	48	46	0	15	0	456	1000
0	1	0	-1	-1	11	4	1	2	3	7	0	0	0	0	0	35	39	37	39	0	0	0	59	1000
0	1	0	-1	-1	24	2	1	11	10	4	0	0	0	0	0	46	40	54	39	0	0	0	249	1000
0	1	0	-1	-1	14	1	1	4	6	5	0	0	0	0	0	48	18	50	17	0	0	0	20	1000
0	1	0	-1	-1	293	2	1	13	62	219	0	0	0	0	0	6	50	11	48	0	5	0	773	1000
0	1	0	-1	-1	20	2	1	9	7	5	0	0	0	0	0	16	18	24	17	0	0	0	186	1000
0	1	0	-1	-1	97	1	1	26	70	2	0	0	0	0	0	34	24	37	9	200	35	0	440	1000
0	1	0	-1	-1	83	4	1	5	58	21	0	0	0	0	0	46	39	47	38	200	5	0	205	1000
0	1	0	-1	-1	18	2	1	9	9	1	0	0	0	0	0	26	20	35	20	0	0	0	200	1000
0	1	0	-1	-1	353	2	1	5	8	341	0	0	0	0	0	6	52	11	52	0	5	0	795	1000
0	1	0	-1	-1	341	2	1	6	10	326	0	0	0	0	0	22	34	26	34	0	0	0	788	1000
0	1	0	-1	-1	523	2	0	63	223	238	0	0	0	0	0	40	59	54	0	600	90	0	1202	0
0	1	0	-1	-1	95	5	1	19	37	40	0	0	0	0	0	0	36	3	1	200	5	0	216	1000
0	1	0	-1	-1	11	2	1	7	3	2	0	0	0	0	0	30	25	31	21	0	0	0	154	1000
0	1	0	-1	-1	10	1	1	4	3	4	0	0	0	0	0	50	27	53	26	0	0	0	95	1000
0	1	0	-1	-1	266	1	0	69	157	41	0	0	0	0	0	26	28	55	21	600	135	0	1688	0
0	1	0	-1	-1	59	2	1	19	33	8	0	0	0	0	0	10	28	17	23	0	5	0	448	1000
0	1	0	-1	-1	472	2	0	51	109	313	0	0	0	0	0	34	23	59	13	600	30	0	1266	0
0	1	0	-1	-1	16	1	1	7	8	2	0	0	0	0	0	31	51	34	49	0	0	0	159	1000
0	1	0	-1	-1	10	1	1	6	3	2	0	0	0	0	0	49	38	53	36	0	0	0	133	1000
0	1	0	-1	-1	113	3	1	10	34	70	0	0	0	0	0	41	16	44	13	0	0	0	184	1000
0	1	0	-1	-1	11	2	1	9	2	1	0	0	0	0	0	46	31	55	31	0	0	0	193	1000
0	1	0	-1	-1	389	2	0	2	8	380	0	0	0	0	0	0	52	0	22	0	5	0	810	0
0	1	0	-1	-1	779	2	0	114	127	539	0	0	0	0	0	15	59	57	0	3200	75	0	2619	0
0	1	0	-1	-1	194	5	0	46	33	116	0	0	0	0	0	43	28	56	21	200	25	0	1231	0
0	1	0	-1	-1	192	2	2	35	61	97	0	0	0	0	0	8	7	14	1	1200	0	0	290	2000
0	1	0	-1	-1	358	0	0	8	8	343	0	0	0	0	0	55	37	59	36	0	15	0	862	0
0	1	0	-1	-1	348	2	1	4	40	305	0	0	0	0	0	4	55	5	52	0	5	0	734	1000
0	1	0	-1	-1	117	1	1	17	51	50	0	0	0	0	0	9	34	19	30	200	5	0	508	1000
0	1	0	-1	-1	26	1	1	5	19	3	0	0	0	0	0	12	57	14	55	0	5	0	130	1000
0	1	0	-1	-1	26	1	1	16	6	5	0	0	0	0	0	11	55	19	50	0	0	0	352	1000
0	1	0	-1	-1	357	1	0	9	9	340	0	0	0	0	0	21	36	25	34	0	25	0	878	0
0	1	0	-1	-1	587	2	0	58	86	444	0	0	0	0	0	0	49	6	10	1600	35	0	1952	0
0	1	0	-1	-1	12	1	1	7	4	2	0	0	0	0	0	29	35	35	34	0	0	0	155	1000
0	1	0	-1	-1	174	5	1	6	3	166	0	0	0	0	0	49	53	54	52	200	20	0	461	1000
0	1	0	-1	-1	993	8	1	108	227	659	0	0	0	0	0	8	16	50	8	8800	10	0	1653	1000
0	1	0	-1	-1	25	3	1	7	11	8	0	0	0	0	0	5	31	8	30	0	15	0	174	1000
0	1	0	-1	-1	689	3	2	150	244	296	0	0	0	0	0	7	50	47	16	5400	245	0	3526	2000
0	1	0	-1	-1	426	2	0	30	29	368	0	0	0	0	0	14	58	24	52	600	40	0	1395	0
0	1	0	-1	-1	26	2	1	7	8	12	0	0	0	0	0	33	22	38	21	0	0	0	179	1000
0	1	0	-1	-1	385	0	0	4	19	363	0	0	0	0	0	32	59	33	0	0	0	0	809	0
0	1	0	-1	-1	32	1	1	2	8	23	0	0	0	0	0	26	32	27	32	0	0	0	96	1000
0	1	0	-1	-1	27	2	1	13	12	3	0	0	0	0	0	43	59	52	0	0	0	0	211	1000
0	1	0	-1	-1	179	3	0	52	57	71	0	0	0	0	0	29	37	39	23	200	85	0	1291	0
0	1	0	-1	-1	22	1	1	13	7	3	0	0	0	0	0	43	45	48	40	0	0	0	286	1000
0	1	0	-1	-1	22	1	1	9	11	3	0	0	0	0	0	10	37	12	30	0	5	0	206	1000
0	1	0	-1	-1	834	3	0	92	310	433	0	0	0	0	0	42	59	59	0	3600	120	0	2608	0
0	1	0	-1	-1	27	3	1	7	14	7	0	0	0	0	0	4	38	8	37	0	0	0	175	1000
