Agent Number	Agent Type	Birth	Parent1	Parent2	Death	Children	Sexual Pregnancies	Steps	Turns	Agent Bumps	Rock Bumps	PD Reward	PD Temptation	PD Sucker	PD Punishment	boundNorth	boundEast	boundSouth	boundWest	Energy Gained My Food	Energy Gained Other Food	Energy Gained Agents	Energy Lost Movement	Energy Lost Reproduction
0	1	0	-1	-1	74	5	1	26	33	16	0	0	0	0	0	35	25	50	19	600	5	0	611	1000
0	1	0	-1	-1	20	2	1	5	8	8	0	0	0	0	0	28	13	29	9	0	0	0	29	1000
0	1	0	-1	-1	345	2	1	2	4	340	0	0	0	0	0	48	23	48	21	0	5	0	726	1000
0	1	0	-1	-1	59	2	1	1	3	56	0	0	0	0	0	48	36	49	36	0	0	0	136	1000
0	1	0	-1	-1	23	1	1	13	10	1	0	0	0	0	0	8	52	19	50	0	0	0	285	1000
0	1	0	-1	-1	24	2	1	10	11	4	0	0	0	0	0	8	51	12	45	0	0	0	229	1000
0	1	0	-1	-1	12	1	1	6	4	3	0	0	0	0	0	53	27	58	26	0	0	0	136	1000
0	1	0	-1	-1	13	2	1	7	5	2	0	0	0	0	0	9	26	13	23	0	0	0	156	1000
0	1	0	-1	-1	15	4	1	6	9	1	0	0	0	0	0	7	21	8	18	0	0	0	137	1000
0	1	0	-1	-1	106	4	1	43	30	34	0	0	0	0	0	8	44	34	31	1000	0	0	1001	1000
0	1	0	-1	-1	86	5	2	30	32	25	0	0	0	0	0	17	18	28	7	1200	0	0	212	2000
0	1	0	-1	-1	173	4	2	32	45	97	0	0	0	0	0	6	22	23	11	1600	10	0	611	2000
0	1	0	-1	-1	261	0	0	26	39	197	0	0	0	0	0	2	36	23	31	0	35	0	979	0
0	1	0	-1	-1	14	2	1	8	6	1	0	0	0	0	0	27	14	34	13	0	5	0	16	1000
0	1	0	-1	-1	526	1	0	34	74	419	0	0	0	0	0	1	59	27	0	600	5	0	1106	0
0	1	0	-1	-1	21	2	1	11	8	3	0	0	0	0	0	44	32	53	30	0	0	0	245	1000
0	1	0	-1	-1	11	1	1	7	4	1	0	0	0	0	0	10	18	10	11	0	0	0	33	1000
0	1	0	-1	-1	27	1	1	12	14	2	0	0	0	0	0	20	11	30	11	0	0	0	30	1000
0	1	0	-1	-1	20	4	1	7	12	2	0	0	0	0	0	41	42	45	41	0	0	0	163	1000
0	1	0	-1	-1	16	2	1	8	6	3	0	0	0	0	0	11	42	15	39	0	5	0	180	1000
0	1	0	-1	-1	19	2	1	8	11	1	0	0	0	0	0	12	4	16	0	0	0	0	21	1000
0	1	0	-1	-1	19	2	1	8	9	3	0	0	0	0	0	35	49	39	46	0	0	0	183	1000
0	1	0	-1	-1	21	4	1	8	8	6	0	0	0	0	0	24	48	31	48	0	0	0	188	1000
0	1	0	-1	-1	369	4	1	5	93	272	0	0	0	0	0	2	50	3	46	0	5	0	742	1000
0	1	0	-1	-1	58	1	1	34	22	3	0	0	0	0	0	44	45	59	11	200	35	0	682	1000
0	1	0	-1	-1	782	6	0	55	213	515	0	0	0	0	0	4	12	45	8	2000	10	0	1298	0
0	1	0	-1	-1	362	1	0	8	32	323	0	0	0	0	0	0	49	2	19	0	0	0	846	0
0	1	0	-1	-1	19	1	1	13	4	3	0	0	0	0	0	30	57	41	55	0	5	0	283	1000
0	1	0	-1	-1	497	1	0	19	120	359	0	0	0	0	0	0	59	8	0	400	0	0	997	0
0	1	0	-1	-1	155	2	0	68	52	36	0	0	0	0	0	7	27	47	13	400	45	0	1452	0
0	1	0	-1	-1	17	1	1	9	7	2	0	0	0	0	0	10	4	15	4	0	0	0	20	1000
0	1	0	-1	-1	58	2	1	23	15	21	0	0	0	0	0	33	24	45	13	400	20	0	460	1000
0	1	0	-1	-1	896	7	0	80	251	566	0	0	0	0	0	0	59	49	0	3800	25	0	1783	0
0	1	0	-1	-1	323	3	0	14	29	281	0	0	0	0	0	0	43	6	41	0	0	0	885	0
0	1	0	-1	-1	19	2	1	8	7	5	0	0	0	0	0	35	46	37	41	0	0	0	185	1000
0	1	0	-1	-1	53	3	2	28	12	14	0	0	0	0	0	15	17	31	13	800	0	0	68	2000
0	1	0	-1	-1	27	2	1	7	18	3	0	0	0	0	0	34	30	36	27	0	0	0	171	1000
0	1	0	-1	-1	20	3	1	3	6	12	0	0	0	0	0	36	33	39	33	0	0	0	93	1000
0	1	0	-1	-1	14	1	1	6	2	7	0	0	0	0	0	30	21	36	21	0	0	0	142	1000
0	1	0	-1	-1	14	4	1	3	7	5	0	0	0	0	0	7	33	8	32	0	0	0	80	1000
